"","1","2","3"
"1981",64.22001,50,75
"1982",68.29402,50,75
"1983",75,50,75
"1984",61.59607,50,75
"1985",74.49596,50,75
"1986",68.29402,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",66.98085,49.48959,75
"1991",67.83157,43.43563,75
"1992",67.49126,50,75
"1993",75,50,75
"1994",68.39614,50,75
"1995",75,50,75
"1996",75,50,75
"1997",75,50,75
"1998",68.43563,43.43563,75
"1999",73.73686,50,75
"2000",72.1742,50,75
"2001",69.36299,50,75
"2002",72.65496,48.4806,75
"2003",72.34215,50,75
"2004",68.29402,50,75
"2005",75,50,75
"2006",70.30965,50,75
"2007",75,50,75
"2008",74.29659,50,75
"2009",74.11784,50,75
"2010",75,50,75
"2011",75,50,75
"2012",75,50,75
"2013",44.35496,50,75
"2014",70.49801,50,75
"2015",66.90462,41.90462,75
"2016",75,50,75
"2017",75,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
