Time,precipitation
1-10 Jan 1981,1.577182
11-20 Jan 1981,1.86838
21-31 Jan 1981,1.880495
1-10 Feb 1981,0.7157049
11-20 Feb 1981,0.4527299
21-28 Feb 1981,0.3915191
1-10 Mar 1981,0.6486294
11-20 Mar 1981,1.463589
21-31 Mar 1981,7.197126
1-10 Apr 1981,4.486931
11-20 Apr 1981,6.897857
21-30 Apr 1981,7.227751
1-10 May 1981,9.701646
11-20 May 1981,14.91369
21-31 May 1981,10.9197
1-10 Jun 1981,14.22001
11-20 Jun 1981,46.62304
21-30 Jun 1981,78.8307
1-10 Jul 1981,144.4562
11-20 Jul 1981,99.34598
21-31 Jul 1981,113.2884
1-10 Aug 1981,84.07563
11-20 Aug 1981,147.5472
21-31 Aug 1981,134.798
1-10 Sep 1981,36.03541
11-20 Sep 1981,59.31334
21-30 Sep 1981,50.42136
1-10 Oct 1981,22.57466
11-20 Oct 1981,2.06152
21-31 Oct 1981,2.145985
1-10 Nov 1981,4.911405
11-20 Nov 1981,2.623233
21-30 Nov 1981,2.743543
1-10 Dec 1981,0.9537697
11-20 Dec 1981,0.4811033
21-31 Dec 1981,0.6564236
1-10 Jan 1982,2.091419
11-20 Jan 1982,2.124064
21-31 Jan 1982,1.838262
1-10 Feb 1982,0.7400817
11-20 Feb 1982,0.5081744
21-28 Feb 1982,0.5088395
1-10 Mar 1982,1.850333
11-20 Mar 1982,0.8561115
21-31 Mar 1982,1.209693
1-10 Apr 1982,6.880448
11-20 Apr 1982,4.313611
21-30 Apr 1982,5.133599
1-10 May 1982,9.551056
11-20 May 1982,6.833574
21-31 May 1982,8.959414
1-10 Jun 1982,18.29402
11-20 Jun 1982,60.92761
21-30 Jun 1982,37.5534
1-10 Jul 1982,55.8336
11-20 Jul 1982,47.52268
1-10 Aug 1982,62.47782
11-20 Aug 1982,92.15945
21-31 Aug 1982,89.23289
1-10 Sep 1982,39.411
11-20 Sep 1982,11.95034
21-30 Sep 1982,38.86337
1-10 Oct 1982,36.97648
11-20 Oct 1982,6.031971
21-31 Oct 1982,3.017
1-10 Nov 1982,2.415252
11-20 Nov 1982,3.035535
21-30 Nov 1982,2.60184
1-10 Dec 1982,1.00916
11-20 Dec 1982,0.4036322
21-31 Dec 1982,0.6966711
1-10 Jan 1983,1.693332
11-20 Jan 1983,2.248007
21-31 Jan 1983,2.212976
1-10 Feb 1983,0.7906981
11-20 Feb 1983,0.5598919
21-28 Feb 1983,0.5088395
1-10 Mar 1983,0.8040906
11-20 Mar 1983,0.8324558
21-31 Mar 1983,1.651672
1-10 Apr 1983,3.653482
11-20 Apr 1983,4.996263
21-30 Apr 1983,5.133599
1-10 May 1983,12.36974
11-20 May 1983,9.190001
21-31 May 1983,14.81354
1-10 Jun 1983,41.04798
11-20 Jun 1983,32.27955
21-30 Jun 1983,42.72536
1-10 Jul 1983,75.8439
11-20 Jul 1983,77.46642
21-31 Jul 1983,76.98883
1-10 Aug 1983,75.77745
11-20 Aug 1983,51.88869
21-31 Aug 1983,87.94539
1-10 Sep 1983,27.03465
11-20 Sep 1983,36.56258
21-30 Sep 1983,14.46713
1-10 Oct 1983,7.373903
11-20 Oct 1983,2.514532
21-31 Oct 1983,3.017
1-10 Nov 1983,2.415252
11-20 Nov 1983,3.987118
21-30 Nov 1983,2.60184
1-10 Dec 1983,1.002032
11-20 Dec 1983,0.4025064
21-31 Dec 1983,0.6966711
1-10 Jan 1984,1.907192
11-20 Jan 1984,2.226753
21-31 Jan 1984,2.237755
1-10 Feb 1984,0.7416775
11-20 Feb 1984,0.5041549
21-29 Feb 1984,0.4267216
1-10 Mar 1984,0.8040906
11-20 Mar 1984,0.8324558
21-31 Mar 1984,1.651672
1-10 Apr 1984,4.353642
11-20 Apr 1984,4.069733
21-30 Apr 1984,4.09738
1-10 May 1984,3.659389
11-20 May 1984,9.579646
21-31 May 1984,27.09703
1-10 Jun 1984,18.87672
11-20 Jun 1984,17.71935
21-30 Jun 1984,37.3772
1-10 Jul 1984,115.5184
11-20 Jul 1984,82.79783
21-31 Jul 1984,89.48619
1-10 Aug 1984,122.6668
11-20 Aug 1984,95.40575
21-31 Aug 1984,66.19362
1-10 Sep 1984,65.97883
11-20 Sep 1984,31.2186
21-30 Sep 1984,14.46713
1-10 Oct 1984,5.144604
11-20 Oct 1984,2.512356
21-31 Oct 1984,3.017
1-10 Nov 1984,2.361491
11-20 Nov 1984,3.035535
21-30 Nov 1984,2.779043
1-10 Dec 1984,0.9961892
11-20 Dec 1984,0.4068485
21-31 Dec 1984,0.6966711
1-10 Jan 1985,1.923674
11-20 Jan 1985,2.269537
21-31 Jan 1985,2.237755
1-10 Feb 1985,0.7906981
11-20 Feb 1985,0.5556428
21-28 Feb 1985,0.476158
1-10 Mar 1985,0.8052967
11-20 Mar 1985,0.8324558
21-31 Mar 1985,3.519081
1-10 Apr 1985,6.606118
11-20 Apr 1985,6.906197
21-30 Apr 1985,7.971381
1-10 May 1985,20.70497
11-20 May 1985,14.90018
21-31 May 1985,10.51641
1-10 Jun 1985,24.49596
11-20 Jun 1985,41.79923
21-30 Jun 1985,36.59751
1-10 Jul 1985,71.55106
11-20 Jul 1985,111.1163
21-31 Jul 1985,107.7114
1-10 Aug 1985,60.8198
11-20 Aug 1985,73.08463
21-31 Aug 1985,87.96918
1-10 Sep 1985,56.10902
11-20 Sep 1985,29.71441
21-30 Sep 1985,9.026252
1-10 Oct 1985,8.623361
11-20 Oct 1985,2.514532
21-31 Oct 1985,3.017
1-10 Nov 1985,2.415252
11-20 Nov 1985,7.330583
21-30 Nov 1985,2.473039
1-10 Dec 1985,1.00916
11-20 Dec 1985,0.4068485
21-31 Dec 1985,0.6966711
1-10 Jan 1986,1.923674
11-20 Jan 1986,2.248007
21-31 Jan 1986,2.212976
1-10 Feb 1986,0.7906981
11-20 Feb 1986,0.5598919
21-28 Feb 1986,0.4192062
1-10 Mar 1986,0.8040906
11-20 Mar 1986,0.6780175
21-31 Mar 1986,1.651672
1-10 Apr 1986,3.331825
11-20 Apr 1986,4.593698
21-30 Apr 1986,5.133599
1-10 May 1986,7.157121
11-20 May 1986,6.833574
21-31 May 1986,8.211014
1-10 Jun 1986,18.29402
11-20 Jun 1986,135.4392
21-30 Jun 1986,48.70543
1-10 Jul 1986,77.5748
11-20 Jul 1986,63.12759
21-31 Jul 1986,127.8317
1-10 Aug 1986,87.95009
11-20 Aug 1986,64.30172
21-31 Aug 1986,97.91696
1-10 Sep 1986,65.39639
11-20 Sep 1986,49.68604
21-30 Sep 1986,10.46771
1-10 Oct 1986,8.380641
11-20 Oct 1986,2.568439
21-31 Oct 1986,8.504346
1-10 Nov 1986,2.798328
11-20 Nov 1986,2.902419
21-30 Nov 1986,2.60184
1-10 Dec 1986,1.00916
11-20 Dec 1986,0.4030291
21-31 Dec 1986,0.6966711
1-10 Jan 1987,1.903893
11-20 Jan 1987,2.269537
21-31 Jan 1987,2.192934
1-10 Feb 1987,0.7906981
11-20 Feb 1987,0.5034506
21-28 Feb 1987,0.5039635
1-10 Mar 1987,0.8051984
11-20 Mar 1987,0.8336718
21-31 Mar 1987,1.651672
1-10 Apr 1987,4.342893
11-20 Apr 1987,4.996263
21-30 Apr 1987,4.251238
1-10 May 1987,7.12916
11-20 May 1987,30.15874
21-31 May 1987,42.53488
1-10 Jun 1987,70.03024
11-20 Jun 1987,55.34714
21-30 Jun 1987,38.73244
1-10 Jul 1987,84.91965
11-20 Jul 1987,73.73232
21-31 Jul 1987,85.94997
1-10 Aug 1987,102.1902
11-20 Aug 1987,105.6768
21-31 Aug 1987,88.142
1-10 Sep 1987,46.16602
11-20 Sep 1987,16.63493
21-30 Sep 1987,10.46629
1-10 Oct 1987,26.52103
11-20 Oct 1987,10.63348
21-31 Oct 1987,9.650792
1-10 Nov 1987,2.559031
11-20 Nov 1987,3.035535
21-30 Nov 1987,2.60184
1-10 Dec 1987,1.00916
11-20 Dec 1987,0.4068485
21-31 Dec 1987,0.6861932
1-10 Jan 1988,1.601479
11-20 Jan 1988,2.280726
21-31 Jan 1988,2.237755
1-10 Feb 1988,0.7906981
11-20 Feb 1988,0.5598919
21-29 Feb 1988,0.5212854
1-10 Mar 1988,0.8040906
11-20 Mar 1988,0.8336353
21-31 Mar 1988,1.651672
1-10 Apr 1988,4.342893
11-20 Apr 1988,7.765219
21-30 Apr 1988,5.133599
1-10 May 1988,7.157121
11-20 May 1988,6.833574
21-31 May 1988,8.211014
1-10 Jun 1988,83.01785
11-20 Jun 1988,54.23169
21-30 Jun 1988,50.16005
1-10 Jul 1988,94.71304
11-20 Jul 1988,88.70774
21-31 Jul 1988,163.716
1-10 Aug 1988,76.97785
11-20 Aug 1988,110.4443
21-31 Aug 1988,96.84612
1-10 Sep 1988,61.90739
11-20 Sep 1988,56.92254
21-30 Sep 1988,26.48343
1-10 Oct 1988,17.11102
11-20 Oct 1988,13.9845
21-31 Oct 1988,3.017
1-10 Nov 1988,2.559035
11-20 Nov 1988,3.00049
21-30 Nov 1988,2.60184
1-10 Dec 1988,1.00916
11-20 Dec 1988,0.4068485
21-31 Dec 1988,0.6967766
1-10 Jan 1989,1.923674
11-20 Jan 1989,2.095481
21-31 Jan 1989,2.237755
1-10 Feb 1989,0.9048792
11-20 Feb 1989,0.5088267
21-28 Feb 1989,0.5069132
1-10 Mar 1989,0.8040906
11-20 Mar 1989,0.8324558
21-31 Mar 1989,1.651672
1-10 Apr 1989,4.342893
11-20 Apr 1989,7.840055
21-30 Apr 1989,5.133599
1-10 May 1989,7.157121
11-20 May 1989,15.90673
21-31 May 1989,10.51641
1-10 Jun 1989,40.28274
11-20 Jun 1989,42.667
21-30 Jun 1989,26.62537
1-10 Jul 1989,106.6503
11-20 Jul 1989,94.93248
21-31 Jul 1989,84.24513
1-10 Aug 1989,89.14557
11-20 Aug 1989,79.16753
21-31 Aug 1989,93.82953
1-10 Sep 1989,40.45809
11-20 Sep 1989,29.57603
21-30 Sep 1989,20.53557
1-10 Oct 1989,8.383421
11-20 Oct 1989,5.26006
21-31 Oct 1989,5.760673
1-10 Nov 1989,6.983973
11-20 Nov 1989,3.035535
21-30 Nov 1989,2.60184
1-10 Dec 1989,1.632755
11-20 Dec 1989,0.4068485
21-31 Dec 1989,0.6966711
1-10 Jan 1990,1.798705
11-20 Jan 1990,2.269537
21-31 Jan 1990,2.237755
1-10 Feb 1990,0.8492658
11-20 Feb 1990,0.4684112
21-28 Feb 1990,0.4755673
1-10 Mar 1990,0.8040906
11-20 Mar 1990,0.8324558
21-31 Mar 1990,1.651672
1-10 Apr 1990,4.342893
11-20 Apr 1990,4.996263
21-30 Apr 1990,10.78205
1-10 May 1990,7.157121
11-20 May 1990,6.833574
21-31 May 1990,8.211014
1-10 Jun 1990,18.29402
11-20 Jun 1990,24.19724
21-30 Jun 1990,24.48959
1-10 Jul 1990,71.63026
11-20 Jul 1990,90.75337
21-31 Jul 1990,81.91441
1-10 Aug 1990,71.76947
11-20 Aug 1990,67.08173
21-31 Aug 1990,76.59411
1-10 Sep 1990,41.61093
11-20 Sep 1990,31.88921
21-30 Sep 1990,34.51833
1-10 Oct 1990,3.771766
11-20 Oct 1990,5.122675
21-31 Oct 1990,3.017
1-10 Nov 1990,2.38748
11-20 Nov 1990,3.00049
21-30 Nov 1990,2.60184
1-10 Dec 1990,1.00916
11-20 Dec 1990,0.4068485
21-31 Dec 1990,0.6966711
1-10 Jan 1991,1.923674
11-20 Jan 1991,2.269537
21-31 Jan 1991,2.237755
1-10 Feb 1991,0.7906981
11-20 Feb 1991,0.5598919
21-28 Feb 1991,0.5088395
1-10 Mar 1991,0.8040906
11-20 Mar 1991,0.8324558
21-31 Mar 1991,1.651672
1-10 Apr 1991,16.70889
11-20 Apr 1991,7.684207
21-30 Apr 1991,5.133599
1-10 May 1991,27.19189
11-20 May 1991,6.833574
21-31 May 1991,17.87195
1-10 Jun 1991,36.43471
11-20 Jun 1991,24.39594
21-30 Jun 1991,18.43563
1-10 Jul 1991,94.06071
11-20 Jul 1991,74.01604
21-31 Jul 1991,77.85199
1-10 Aug 1991,74.25586
11-20 Aug 1991,87.75732
21-31 Aug 1991,77.29736
1-10 Sep 1991,31.94227
11-20 Sep 1991,31.88921
21-30 Sep 1991,26.46541
1-10 Oct 1991,19.69375
11-20 Oct 1991,2.512356
21-31 Oct 1991,5.760673
1-10 Nov 1991,2.415252
11-20 Nov 1991,3.035535
21-30 Nov 1991,2.60184
1-10 Dec 1991,2.799569
11-20 Dec 1991,0.4068485
21-31 Dec 1991,0.6966711
