Time,NDVI
Oct 1981,0.5382904
Oct 1982,0.4518065
Oct 1983,0.3725162
Oct 1984,0.2261613
Oct 1985,0.364742
Oct 1986,0.3739678
Oct 1987,0.3795161
Oct 1988,0.3319355
Oct 1989,0.2900323
Oct 1990,0.5085162
Oct 1991,0.2529355
Oct 1992,0.3275161
Oct 1993,0.283871
Oct 1994,0.5792258
Oct 1995,0.321
Oct 1996,0.376
Oct 1997,0.3014516
Oct 1998,0.3950323
Oct 1999,0.4185807
Oct 2000,0.4454839
Oct 2001,0.386742
Oct 2002,0.3601613
Oct 2003,0.359742
Oct 2004,0.3030323
Oct 2005,0.2878065
Oct 2006,0.3811613
