Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.515151515151516,0.515151515151516,0,0.515151515151516,0,0,0.515151515151516,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
6,1.36666666666667,12.3,1.86666666666667,1.36666666666667,1.36666666666667,0,1.36666666666667,1.86666666666667,1.36666666666667,0,1.36666666666667,1.36666666666667,1.86666666666667,0,1.36666666666667,1.36666666666667,1.36666666666667,0,1.36666666666667,1.36666666666667,18.3666666666667,0,1.36666666666667,1.36666666666667,1.36666666666667,0,1.36666666666667,1.36666666666667,1.36666666666667,0,1.36666666666667,1.36666666666667,1.36666666666667,0,1.36666666666667,1.36666666666667,1.36666666666667
7,0,21,4.44117647058823,6.55546218487395,60.9,0,15.2,4.44117647058823,0,0,0,2.11428571428571,0,0,0,15,0,0,0,7.6,9,0,0,0,0,0,18.3,0,0,13,0,28.8,0,0,0,0,36.2
8,4.41428571428572,0,8.91714285714286,26.3,4.50285714285714,0,15.2,0,10.2,26.3,0,15.2,0,0,44.1,0,0,0,24.5,15.2,0,0,50.3,0,0,0,9.3,0,0,0,0,63.5,0,0,12,0,0
9,0,0,22.4371428571429,0,0,28.5,46.3,0,0,16.2,16.2,7.23714285714286,0,103.4,15.2,33,0,0,0,13.8,0,25.8,0,21,12.6,0,13.8,13.8,0,15,0,0,0,0,0,0,17.8
10,9.39714285714286,0,15.4764705882353,32.1,11.5,13.7,17.7,15.8,6.2,6.2,34.8,17.8764705882353,17.8736134453782,20.5,91.3,0,0,55.9,10.5,39,0,58.1,0,22.3,14.1,8.4,23.3,22.8,8.4,13.5,5.7,26.7,0,20.9,0,14.6,6.7
