Time,NDVI
Oct 1981,0.4545484
Oct 1982,0.4378387
Oct 1983,0.4550968
Oct 1984,0.363629
Oct 1985,0.3595968
Oct 1986,0.4759839
Oct 1987,0.3227581
Oct 1988,0.4598871
Oct 1989,0.4371774
Oct 1990,0.3755484
Oct 1991,0.4111129
Oct 1992,0.5288064
Oct 1993,0.3870807
Oct 1994,0.5726936
Oct 1995,0.4067742
Oct 1996,0.4159194
Oct 1997,0.3456452
Oct 1998,0.5093871
Oct 1999,0.4591774
Oct 2000,0.3546452
Oct 2001,0.4385645
Oct 2002,0.3125484
Oct 2003,0.4255323
Oct 2004,0.3593065
Oct 2005,0.3878548
Oct 2006,0.3905161
