Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.0114285714285714,0.0114285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0,0.0250244379276637,0.0250244379276637,0,0.0250244379276637,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,26.2,3.63235294117647,3.65521008403361,14.2,0,0,3.63235294117647,0,0,0,0.0228571428571429,0,14.2,0,0,0,0,0,0,21.4,0,0,0,0,0,22.6,0,0,0,0,25.7,0,0,0,0,0
8,2.28285714285714,0,6.53142857142857,25.7,4.24857142857143,0,25.8,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,51.4,0,0,0,0,0,15.7,0,15.7,77.2,0,0,0,0,0
9,0,0,25.4314285714286,0,0,0,28.6,0,16.3,0,0,3.63142857142857,0,97.5,0,34.3,0,0,0,47.7,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0
10,5.86571428571429,0,11.1088235294118,0,16.8,16.2,4.8,4.2,11.7,5.4,12.1,5.10882352941177,10.9745378151261,12.7,44.7,0,0,68.2,4.2,20.5,4.8,41,0,10.5,6.1,16.8,6.6,12.4,5,6,4.5,6.1,0,14.1,0,5.2,12.4
11,14.2,6.9,4.2,20.7,14.6969696969697,12.9,20.4,0,8.3,13.4,13.3719696969697,10.6,17.7,6.9,15.8,17.5969696969697,15.3,41.8,3.6,4.8,5.4,11.2,15.6969696969697,22.8,28.9,33.8,0,20.9,3.4,17.2,12.4,14.3,0,8.3,16.7,0,20.6
12,15.8,0,32.9,5.2,7.36571428571428,3.3,7.36571428571428,38.4,0,27.3,47.7,12.9,11.3,33.9,7.4,18.1,10,15.2,4.7,0,10.5,17.7,23.7,8,9.2,25.1,9.2,13.6,10,0,14,47.1,0,10.6,43.5,3.3,9.4
13,24.7,5.7,10.5030303030303,6.3,12.4,0,0,3.7,60.4030303030303,16.9,20.2458874458874,36.1,22.7,43.7,14.7,15.3030303030303,0,18.4,14.6,0,0,0,21.9,27.3,8,58.9,4,60.8,8.9,11.8,11.4,46.5,55.5,55.9,33.9,9.74285714285714,8.2
14,35,29.7,25.6,18.3722222222222,66,3.8,28,0,18.7,5,31.8,16.1,7.2,44.6,39.2,27.3,0,0,0,5.7,3.8,0,9.9,9.4,0,30,4.3,3.8,38.7,0,26.6,45.3,5.9,25.3,61,2.7,11
15,21.4,25.8,31.6,24.3085714285714,105.1,4.5,12.0085714285714,0,18.7,0,29.7,0,28.1,69.4,61.5,16.1,7.3,6.6,5.2,0,12.9,0,18.9,38.1,21.3,15.5,0,6.9,66.9,13.9,6.3,87.9,27,8.9,18.4,15.8,29.1
16,30.2,9.2,0,16.7628571428571,15.1,31.8,17.7350793650794,0,0,0,22.8,26.1,18.4,71.4,91.7,18.3,0,46.3,6.2,8.7,0,0,24.8,0,17.3,38.4,41.2,13.3,7.5,0,0,5.7,13.9,16.9,0,21.2,25.3
17,10.6,31.5,33,49.1,47,9.4,10.6,0,47.9,0,17.5,18.5,18.5,72.6,47.5,0,11,0,18.5,33.6,7.9,11,26.2,21.4,60.2,32.9,51,14.9,47.6,10.6,21,0,31.2,18,8.1,48.3,36.9
18,0,37.1,11.5,110.1,22.5194444444444,0,15.2,25.9,109.9,13.8,7.8,47.6,12.4,13.4,71.1,24.9,65.5,23.5,60.2,63.8,43.8,62.6,67.6,24.2,93.7,38.4,23.8,30.5,29.8,79.7,58.1,0,20.2,33.3,36.8,47.3,58.6
19,44.8722222222222,48.6,59.4,100,14.4,103.2,106.8,55.8,131.5,25.4,23.5,107.6,27.6,140.8,111,112.5,159.8,116.9,62.2,55.1,115,28.6,117.9,50.3,147.3,69.4,65.7,45.4,62.5,85.4,76.9,48.5,84.5,76.3,127,116.9,66.3
20,39.3,50,107.4,38,28.2,203.5,122.3,120.2,93,53,77,105.6,79.9,116.9,61,156.4,138.7,125.1,142.4,78.6,78.7,119.3,96.9,42,115,103.7,96.5,221.6,108.8,176.2,139.9,71.1,55.5,131.4,104.3,80.2,61.4
21,74.9,72.8,69,129.716666666667,65.8972222222223,214.7,60,129.2,101.2,64.6,109.2,113.3,135.1,63.6,66.8,196.1,81.3,135.8,185.6,98.8,78.3,71.7,127.8,104.9,105.1,105.1,122.5,124,103.3,158.3,134.4,95.6,28.2,166.4,86,46.5,74.6
22,80.9,39.1,58.1,109.403174603175,101.714285714286,101.3,84,57.9,83.5,100.2,54.3,38.4,121.7,130.5,87.8,141.9,52.9,215.4,168.5,119.1,142.4,138.1,62.5,143.3,135.7,112.7,46.1,164.3,145.5,144.5,91.7,130.7,149.7,137.9,123.6,102.5,130.1
23,78.9,69.4787878787879,24.1,73.3787878787879,89.6787878787879,125.2,67.9,49.9,106.6,170,61.7787878787879,179.6,119.6,86.9,78.1,154.2,148.6,190.5,123.2,66.2,159.9,118.2,77.1,60.7,63,86.4,86.3,164.7,106.7,74.3,154.7,79.6,69.9,104,186.5,90.5,81.8
24,72.2,26.8,92.7,84.1,27.9,104.6,71.4,40,38.6,71.8,69.9,136.7,88.9,130.3,49.8,205.4,154.7,95.9,91.6,44.1,115,39.4,163,185.8,96,85.6,116.5,187.6,90.7,90.1,76.9,127,101.669444444444,47.1,123.5,98.7,71.7
25,10.8,32.6194117647059,32.4,39.2794117647059,10.2,48.7,23.44,23.1,15.8,18.4,45.4,20.7,13.9,55.4,11.5,43.4,49.6,28.1,18,36.6,34.1,22.3,32.1,48.8,41.3,62.6,23.8,37.5,25.7,26.3,43.5,40.6,36.5794117647059,33.6,38,53.6,29.2
26,12.3,22.8,13.3428571428571,14.8,3.9,30.0428571428571,11.5,17.7,10.2,18.2,11.4,11.2,5.3,16.5,8.4,17.1,13.6,11.9,12.4,9.1,13.1,15.2,16.8,12,23.7,9.5,6,8.5,10.8,4.9,5,28,21.5,13.3,8.9,22.7,33.6
27,0,10.9,4,19.6,8.6,11.5,9.7671568627451,10.7,11.2,0,16.2,22.1,4.40882352941177,0,28.2,13.5,9.2,18.4,3.5,14.5,16.7,4,17.9,4.40882352941177,0,7.2,0,4,5.7,10.1,4.9,4.6,17.1,0,10.3,7.2,31
28,6.41714285714285,0,11.5,11.5,12.1,9.6,0,0,32.2,0,17.8171428571429,13.4,0,0,36.9,21.3,23.8,22,0,8.1,0,4.8,4.2,18.8,4.7,5.7,14.7,5.9,0,3.9,19.9,46.3,23.7,0,5.7,10.7,39.1
29,3.79428571428571,0,0,3.1,0,30.4,20.8,5,0,14.6,9.03142857142857,0,5.23714285714286,0,38.6,0,16.8,15.4,5,7.8,0,10.3,0,6.5,12.1,4.6,6.4,2.5,0,5,16.4,7.1,16.6,9.8,2.8,17.4,41.1
30,3.17714285714286,0,2.4,6.4,16.9,0,0,0,6.6,18,16.8,4.3,0,3.17714285714286,35.5,0,2.4,12.3,9.4,11.9,0,3.5,0,33.7,0,13,4.8,0,0,14.4,1.9,1.9,8.5,4.2,3,11.4,0
31,0,0,3.78857142857143,3.78857142857143,0,0,5.22500000000001,0,0,25,9.2,0,6.1,0,41.7,0,0,14.8,0,0,10.6,7,0,0,0,34.1,0,0,42.2,34.1,0,0,20.3,32.1,0,18.3,25.2
32,3.24545454545455,7.70721925133691,0,0,0,7.70721925133691,0,0,0,0,4.46176470588236,0,3.24545454545455,28.1,31.6,0,24.8,31.6,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21.2,19.9,0,0,34.6
