T2,MODIS HAIN ET
Jul 2000,5.5
Jul 2001,11.4
Jul 2002,1.7
Jul 2003,32.9
Jul 2004,9.7
Jul 2005,31.7
Jul 2006,21.6
Jul 2007,59.8
Jul 2008,46.0
Jul 2009,26.9
Jul 2010,50.0
Jul 2011,15.3
Jul 2012,35.1
Jul 2013,3.8
Jul 2014,17.1
