Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0161290322580645,0.0161290322580645,0.0161290322580645,0,0,0,0.0343108504398827,0.0343108504398827,0,0.0343108504398827,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,22.2,3.15294117647059,4.25579831932773,14.2,0,0,3.15294117647059,0,0,0,1.10285714285714,0,0,32,0,0,0,0,0,20.2,0,0,0,0,0,19.2,0,0,0,0,38,0,0,0,0,0
8,1.60857142857143,0,4.90571428571429,35.5,3.29714285714286,0,26.7,0,0,0,0,0,0,0,38.6,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0
9,0,0,21.2257142857143,0,0,0,35.5,0,0,0,17.8,3.42571428571428,0,81,0,32.5,0,0,0,35.5,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0
10,8.69142857142858,0,15.7823529411765,5.7,25.9,26,0,10.1,18.8,7.5,24.6,6.88235294117647,15.5737815126051,22.3,61.2,0,0,89.8,0,34.9,8.3,54,0,16.5,7.9,15,6.5,23.1,5.6,10.8,11.3,7.9,0,16.3,0,0,19.3
11,23.5,0,5.5,24.3,21.1787878787879,18.5,23.8,0,11.6,17.7,19.0232323232323,17,24.4,17,22,25.2787878787879,29.8,67.4,0,5.5,0,26.4,26.6787878787879,36.4,40.2,46.3,0,33.8,0,24.5,18.5,23.1,0,12.5,17.3,0,24.7
