Time,precipitation
1-10 Jan 1981,1.077239
11-20 Jan 1981,0.9772506
21-31 Jan 1981,0.9079422
1-10 Feb 1981,1.56287
11-20 Feb 1981,2.42756
21-28 Feb 1981,1.902013
1-10 Mar 1981,20.85985
11-20 Mar 1981,23.18008
21-31 Mar 1981,48.24797
1-10 Apr 1981,8.978276
11-20 Apr 1981,20.90737
21-30 Apr 1981,29.11156
1-10 May 1981,3.096226
11-20 May 1981,6.509734
21-31 May 1981,2.39957
1-10 Jun 1981,0.4881045
11-20 Jun 1981,0.1174186
21-30 Jun 1981,3.502808
1-10 Jul 1981,105.6406
11-20 Jul 1981,76.93319
21-31 Jul 1981,77.39084
1-10 Aug 1981,61.57324
11-20 Aug 1981,81.85379
21-31 Aug 1981,70.50034
1-10 Sep 1981,14.13702
11-20 Sep 1981,20.65359
21-30 Sep 1981,7.040667
1-10 Oct 1981,7.223432
11-20 Oct 1981,3.381279
21-31 Oct 1981,3.86872
1-10 Nov 1981,3.95857
11-20 Nov 1981,3.918342
21-30 Nov 1981,3.805388
1-10 Dec 1981,2.196681
11-20 Dec 1981,2.30289
21-31 Dec 1981,3.824701
1-10 Jan 1982,8.015394
11-20 Jan 1982,5.412141
21-31 Jan 1982,1.013091
1-10 Feb 1982,10.39947
11-20 Feb 1982,12.82966
21-28 Feb 1982,10.11895
1-10 Mar 1982,9.596542
11-20 Mar 1982,11.87744
21-31 Mar 1982,26.43875
1-10 Apr 1982,45.73837
11-20 Apr 1982,34.46107
21-30 Apr 1982,15.15164
1-10 May 1982,27.94991
11-20 May 1982,35.95571
21-31 May 1982,8.454184
1-10 Jun 1982,0.9795716
11-20 Jun 1982,0.4938791
21-30 Jun 1982,4.434953
1-10 Jul 1982,13.58375
11-20 Jul 1982,20.35662
21-31 Jul 1982,60.90525
1-10 Aug 1982,48.23701
11-20 Aug 1982,68.12003
21-31 Aug 1982,62.98166
1-10 Sep 1982,26.81241
11-20 Sep 1982,7.475549
21-30 Sep 1982,15.53771
1-10 Oct 1982,17.8311
11-20 Oct 1982,11.33534
21-31 Oct 1982,3.423619
1-10 Nov 1982,3.091056
11-20 Nov 1982,9.75699
21-30 Nov 1982,10.15079
1-10 Dec 1982,2.24161
11-20 Dec 1982,3.436276
21-31 Dec 1982,2.303955
1-10 Jan 1983,1.350857
