Time,NDVI
Jul 1981,0.3505968
Jul 1982,0.2310968
Jul 1983,0.3354839
Jul 1984,0.3499032
Jul 1985,0.3210645
Jul 1986,0.3849355
Jul 1987,0.4521613
Jul 1988,0.1263871
Jul 1989,0.423371
Jul 1990,0.3087903
Jul 1991,0.2756129
Jul 1992,0.3038871
Jul 1993,0.3359032
Jul 1994,0.4553226
Jul 1995,0.1906452
Jul 1996,0.3247742
Jul 1997,0.4086775
Jul 1998,0.4151291
Jul 1999,0.3721129
Jul 2000,0.1952742
Jul 2001,0.5086452
Jul 2002,0.4335323
Jul 2003,0.3330645
Jul 2004,0.4099032
Jul 2005,0.2311613
Jul 2006,0.4189678
