Time,NDVI
Oct 1981,0.3840645
Oct 1982,0.3999678
Oct 1983,0.3561936
Oct 1984,0.2921613
Oct 1985,0.3103871
Oct 1986,0.3927742
Oct 1987,0.3475807
Oct 1988,0.3952903
Oct 1989,0.3217742
Oct 1990,0.2942903
Oct 1991,0.3059032
Oct 1992,0.3894516
Oct 1993,0.3285806
Oct 1994,0.5191613
Oct 1995,0.3958387
Oct 1996,0.3803226
Oct 1997,0.374871
Oct 1998,0.4392258
Oct 1999,0.4401613
Oct 2000,0.3972259
Oct 2001,0.4237419
Oct 2002,0.3954839
Oct 2003,0.4108065
Oct 2004,0.3327097
Oct 2005,0.3610646
Oct 2006,0.3844516
