Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.646610906156155,0,0.066789673015873,0.038602027027027,0,0,0.0305617285714286,0.0305617285714286,0,0,0,0,0,0,0,0.7300278,10.295166,0,0.210074583333333,0,0,0,0,0,0.3396327,0,0,0,0,0,0,0,0,0,0,0,0
2,0.202770110735736,0.0168500108108108,0.0175865972222222,0,0,0,0,0,0,2.1669032,0,0,0,0.6234504,0,4.048297,0,0,0,0,0,0,0,0,0.3009493,0,0,0,0,0,0,0.968758,0,0,0,0,0
3,0.0451841582539682,0,1.105771,0,0,0,0.00694141714285714,0.151959901621622,0.0376572782539682,0.3760618,0,0,0,0,0,0,0,0,0,0,4.96796,0.00752688,0,0,0.2429496,0,0.2634408,0,0,0,0,0,0,0,0,0,0
4,0,0.0299902222222222,0,0,0,0,0.0511356486486486,0.203309294294294,0,0.642579,0,0.0140167666666667,0,0.5046036,0,4.7275562,0,0,0,0,0,0,0,0,0,0,0,0,1.892019,0,0,0,0,0,1.6036981,0,0
5,0.187942336554622,0.196712979411765,0.1091915,0.100420857142857,0,1.527627,0,0.274809406438792,0.1091915,0,0.632902693311379,0,0,0,0,0,0,0,0,0,0,0,2.154991,0,0.6342993,0,0.4805323,0,0,0,0,4.506197,0,0,19.675497,0,2.7838342
6,0.3022019,3.022019,1.57653228472973,4.32262739142857,1.668004075,12.863183,0.3022019,3.62390354216216,0.3022019,0,0.3022019,22.4724099,3.2973386,0.7013373,0.3022019,0.921157,0.3022019,0,0.330766988571429,0.3022019,7.2634559,0,0.3022019,0.3022019,0.3022019,0,4.5299799,0.3022019,0.3022019,0,0.3022019,0.3022019,0.3022019,0,0.3022019,0.5633111,13.2089319
7,7.080421,0,7.42002698888889,0.145601388888889,4.8372286,0,0.0105330945945946,0.118326864864865,6.239795,0,0,1.5091533,0,6.617707,3.851938,0.4591346,0,0.3897245,0,7.532781,0,0,0,6.731343,0,0,0,0,0,0,0,13.152547,0,0,0,0,0
8,8.329156,0.2500775,0.700159135135135,4.519229,0.843437643243243,0,0,0,9.314103,0,0,0,21.6027996,0,7.678689,0.142174540540541,0,0,5.260458,0,0,5.970219,22.061707,0.6044769,0,0,0,0,14.856126,0,0,4.917609,0,1.312046,0,3.047232,4.191107
9,0.0947259055555556,0,0.353595127777778,0,3.5857873,1.06408683783784,32.970875,0,0,0,8.74258022222222,2.49928,17.605432,37.043862,0.5247149,5.479103,5.541996,0,0,20.0645346,0,0.5155176,9.924077,0.3078129,4.118245,0,0,6.637429,0,3.11934,1.0166648,0,3.191303,0,0,0,5.524334
10,54.1826191611111,1.289706,28.4954196486486,2.41917587837838,27.471836,1.990598,1.00717511156156,0.923346567567567,0,0,5.035182,0.476510078378378,1.17527892777778,0,14.995916,4.3098569,0,22.469801,0,3.475561,0,8.515108,0,35.6381242,8.59171,12.322229,0,0,0.7704154,0,0,3.5489532,0,11.793125,0,12.1706788,0.2119584
11,6.299623,1.4070463,14.085815,50.114376,38.59404,0,30.7989189083333,0,0,0,21.5033917861111,2.2925147,4.9792472,7.75744,8.909399,19.181689775,0,10.45859,0.347824,0,0,2.728722,0.213558727777778,27.96748,0,11.72423,0,4.8476139,0,5.7141957,19.181014,0,0,0,0,0.5461438,1.591089
