Time,precipitation
1-10 Jan 1981,0.9267043
11-20 Jan 1981,0.9803135
21-31 Jan 1981,1.30442
1-10 Feb 1981,1.986877
11-20 Feb 1981,1.62886
21-28 Feb 1981,1.107212
1-10 Mar 1981,1.742514
11-20 Mar 1981,3.43235
21-31 Mar 1981,5.988943
1-10 Apr 1981,2.055262
11-20 Apr 1981,3.057499
21-30 Apr 1981,20.83081
1-10 May 1981,3.706132
11-20 May 1981,14.61537
21-31 May 1981,8.545728
1-10 Jun 1981,10.2227
11-20 Jun 1981,20.60375
21-30 Jun 1981,49.50942
1-10 Jul 1981,118.1485
11-20 Jul 1981,93.28943
21-31 Jul 1981,129.3399
1-10 Aug 1981,104.3098
11-20 Aug 1981,129.1148
21-31 Aug 1981,98.50882
1-10 Sep 1981,30.50659
11-20 Sep 1981,25.98343
21-30 Sep 1981,16.08668
1-10 Oct 1981,32.58804
11-20 Oct 1981,5.455309
21-31 Oct 1981,6.034349
1-10 Nov 1981,5.120062
11-20 Nov 1981,3.230356
21-30 Nov 1981,8.220552
1-10 Dec 1981,1.004298
11-20 Dec 1981,1.409932
21-31 Dec 1981,1.275018
1-10 Jan 1982,5.307402
11-20 Jan 1982,2.217576
21-31 Jan 1982,1.75748
1-10 Feb 1982,1.748468
11-20 Feb 1982,4.459266
21-28 Feb 1982,1.567155
1-10 Mar 1982,12.47633
11-20 Mar 1982,7.286644
21-31 Mar 1982,2.03997
1-10 Apr 1982,4.572812
11-20 Apr 1982,3.467795
21-30 Apr 1982,8.559435
1-10 May 1982,30.41177
11-20 May 1982,9.176376
21-31 May 1982,13.1314
1-10 Jun 1982,10.07701
11-20 Jun 1982,24.8713
21-30 Jun 1982,20.09972
1-10 Jul 1982,30.81208
11-20 Jul 1982,37.78049
21-31 Jul 1982,120.3754
1-10 Aug 1982,116.9252
11-20 Aug 1982,87.55873
21-31 Aug 1982,91.40079
1-10 Sep 1982,49.83429
11-20 Sep 1982,9.786108
21-30 Sep 1982,12.82065
1-10 Oct 1982,11.25709
11-20 Oct 1982,27.14615
