T2,MODIS HAIN ET
Oct 2000,19.8
Oct 2001,8.6
Oct 2002,2.3
Oct 2003,21.9
Oct 2004,9.9
Oct 2005,31.9
Oct 2006,53.3
Oct 2007,74.3
Oct 2008,60.0
Oct 2009,25.4
Oct 2010,46.8
Oct 2011,43.5
Oct 2012,33.2
Oct 2013,26.2
Oct 2014,25.0
