"","1","2","3"
"1983",51.3,36.7,75
"1984",69.5,50,75
"1985",54.5,45.4,75
"1986",72.5885714285714,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",37,50,75
"1991",58,50,75
"1992",50.4,50,75
"1993",67.4,50,75
"1994",70.1,50,75
"1995",63.5,50,75
"1996",64,39,75
"1997",75,50,75
"1998",65.9,50,75
"1999",46.6,50,75
"2000",57.3,50,75
"2001",75,50,75
"2002",61.2,50,75
"2003",55,50,75
"2004",50,50,75
"2005",72.8,50,75
"2006",66.3,50,75
"2007",75,50,75
"2008",75,50,75
"2009",75,50,75
"2010",73.5,50,75
"2011",75,50,75
"2012",57.5,50,75
"2013",56.4,50,75
"2014",73.8,50,75
"2015",59.2,47.7,75
"2016",58.1,50,75
"2017",62.3,50,75
"2018",75,50,75
"2019",75,50,75
