Time,NDVI
Aug 1981,0.4179268
Aug 1982,0.3450236
Aug 1983,0.2935265
Aug 1984,0.3323099
Aug 1985,0.3294597
Aug 1986,0.4307967
Aug 1987,0.2688888
Aug 1988,0.3807339
Aug 1989,0.3611941
Aug 1990,0.3810807
Aug 1991,0.3191774
Aug 1992,0.3377472
Aug 1993,0.3684695
Aug 1994,0.420545
Aug 1995,0.4604591
Aug 1996,0.3866187
Aug 1997,0.4326285
Aug 1998,0.385568
Aug 1999,0.4152898
Aug 2000,0.370697
Aug 2001,0.4571861
Aug 2002,0.3697235
Aug 2003,0.3768716
Aug 2004,0.3937558
Aug 2005,0.4322374
Aug 2006,0.3879165
