Time,NDVI
Oct 1981,0.5221613
Oct 1982,0.5255001
Oct 1983,0.4436129
Oct 1984,0.3692581
Oct 1985,0.3447581
Oct 1986,0.4772903
Oct 1987,0.4801129
Oct 1988,0.5666936
Oct 1989,0.3871775
Oct 1990,0.3982258
Oct 1991,0.4912742
Oct 1992,0.5721452
Oct 1993,0.4539678
Oct 1994,0.5361291
Oct 1995,0.5244517
Oct 1996,0.4752581
Oct 1997,0.3671129
Oct 1998,0.5763872
Oct 1999,0.5509194
Oct 2000,0.5859356
Oct 2001,0.5365646
Oct 2002,0.5180807
Oct 2003,0.5367904
Oct 2004,0.3175645
Oct 2005,0.4512097
Oct 2006,0.5550807
