"","1","2","3"
"1981",11.112238,32.466396,75
"1982",22.128064,36.44238,75
"1983",22.199503,36.44238,75
"1984",25.371144,40.20125,75
"1985",22.199503,36.44238,75
"1986",47.892145,50,75
"1987",24.735344,31.23025,75
"1988",22.199503,36.44238,75
"1989",20.038129,34.281006,75
"1990",22.199503,36.44238,75
"1991",28.798385,36.44238,75
"1992",22.199503,36.44238,75
"1993",28.346118,36.418,75
"1994",22.175123,36.418,75
"1995",22.175123,36.418,75
"1996",28.397168,36.44238,75
"1997",40.789651,44.49197,75
"1998",22.18392,36.44238,75
"1999",22.199503,36.44238,75
"2000",28.906597,41.67335,75
"2001",23.541103,37.78398,75
"2002",23.669476,36.44238,75
"2003",22.680309,36.44238,75
"2004",24.882693,39.12557,75
"2005",22.199503,36.44238,75
"2006",30.155837,41.53792,75
"2007",27.631825,39.12557,75
"2008",25.763531,37.29164,75
"2009",22.199503,36.44238,75
"2010",31.095994,44.84888,75
"2011",27.921085,36.44238,75
"2012",34.003033,48.24591,75
"2013",6.31211,31.31211,75
"2014",22.20127,36.17852,75
"2015",23.074393,36.17852,75
"2016",26.94923,37.17663,75
"2017",25.19559,39.17284,75
"2018",30.793943,43.15741,75
"2019",23.758694,36.17852,75
"2020",25.4068317692308,38.1574126153846,75
