"","1","2","3"
"1983",26.4,34.1,69.5
"1984",4.1,25,75
"1985",12.5,34.1,75
"1986",38.9,50,75
"1987",16.0611111111111,37.3611111111111,73.2
"1988",14.4,34.1,75
"1989",32.6194444444444,41.8,75
"1990",24.3,35.1,65.2
"1991",30.5,46.2,72.8
"1992",10.5,10.5,50
"1993",31.6,34.1,75
"1994",33.7,49,75
"1995",11.8,34.1,75
"1996",46.2,25,75
"1997",49,46.2,74.5
"1998",19.5,40.8,75
"1999",28.8,47.9,75
"2000",32,50,75
"2001",26.7,49.3,75
"2002",10.9,25,69.2
"2003",20.7,32.7,75
"2004",28.6,37.3,62.3
"2005",21.9,44.5,75
"2006",34.8,50,74
"2007",37.7,48.4,75
"2008",19.6,25,75
"2009",18.1,43.1,75
"2010",31.3,50,75
"2011",39.7,45.6,75
"2012",25,50,75
"2013",24.1,42.1,75
"2014",11.8,36.8,75
"2015",20,33.2,74
"2016",34.2,50,75
"2017",28.2,50,75
"2018",46.5,50,75
"2019",31.1,39.6,75
