"","1","2","3"
"1981",20,39,75
"1982",36,38,75
"1983",37,31,73
"1984",43,50,75
"1985",43,50,75
"1986",70,50,75
"1987",43,30,74
"1988",36,35,75
"1989",54,36,75
"1990",31,38,75
"1991",46,41,75
"1992",40,50,75
"1993",37,25,75
"1994",54,50,75
"1995",23,43,75
"1996",67,50,69
"1997",67,50,75
"1998",62,50,75
"1999",29,50,75
"2000",18,31,75
"2001",70,45,75
"2002",48,48,75
"2003",31,50,75
"2004",59,50,75
"2005",31,50,66
"2006",30,50,75
"2007",53,37,75
"2008",52,30,75
"2009",40,45,75
"2010",52,50,75
"2011",12,29,75
"2012",49,49,65
"2013",49,50,75
"2014",43,43,75
"2015",49,45,70
"2016",28,50,75
"2017",30,50,75
"2018",54,35,75
"2019",61,36,75
"2020",54.9230769230769,50,75
