Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.4,21.6,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4
7,0,23.1,28.2676470588235,4.50764705882353,0,0,0,28.2676470588235,0,0,0,2.84,0,33.6,0,0,0,0,0,0,0,0,23.1,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3.24,0,7.57714285714285,26.6,4.33714285714286,0,0,0,0,0,58.5,0,23.1,0,25.8,0,0,0,0,0,0,0,44,22.8,0,0,0,37.1,0,0,0,27.3,0,0,0,0,0
9,0,0,4.10285714285714,0,0,0,44.2,0,0,0,0,4.10285714285714,0,107.5,0,0,23.1,0,0,46.2,0,0,0,0,47.9,0,26.6,0,0,0,0,0,0,0,0,0,0
10,6.36857142857144,0,9.69411764705882,13.2,4.6,13.8,10.1,8.9,44.9,0,22.1,5.69411764705882,12.0626890756303,10.8,28.1,0,0,83.6,0,18.4,0,37.5,0,10.8,9.2,18.8,14.1,7.8,6.6,4.7,5,3.8,3.7,7.8,0,14.4,9.8
11,6,17.1,4.6,43.7,26.5909090909091,28.1,22.6,0,15.2,9.9,16.6631313131313,8.5,36.7,13.3,5.9,17.0909090909091,14.5,44.2,5.3,0,7.3,13.3,15.0909090909091,29,7.5,23.3,0,29.1,9.5,28.6,27.4,17.3,7.6,20,18.2,0,27.4
