Time,NDVI
Oct 1981,0.578234
Oct 1982,0.6239517
Oct 1983,0.532992
Oct 1984,0.4826291
Oct 1985,0.489242
Oct 1986,0.5603629
Oct 1987,0.5188065
Oct 1988,0.4827259
Oct 1989,0.5696452
Oct 1990,0.5220081
Oct 1991,0.5289356
Oct 1992,0.5888791
Oct 1993,0.4756049
Oct 1994,0.6194597
Oct 1995,0.4827662
Oct 1996,0.4488065
Oct 1997,0.4186613
Oct 1998,0.4822258
Oct 1999,0.5736291
Oct 2000,0.4056129
Oct 2001,0.4663468
Oct 2002,0.4813871
Oct 2003,0.5016532
Oct 2004,0.4386855
Oct 2005,0.4929274
Oct 2006,0.4682177
