Time,NDVI
Jul 1981,0.3762823
Jul 1982,0.1224436
Jul 1983,0.2706613
Jul 1984,0.5129033
Jul 1985,0.4335242
Jul 1986,0.4151936
Jul 1987,0.2840887
Jul 1988,0.2255968
Jul 1989,0.2967984
Jul 1990,0.3424758
Jul 1991,0.3516129
Jul 1992,0.1419355
Jul 1993,0.2473468
Jul 1994,0.39225
Jul 1995,0.2390242
Jul 1996,0.4990645
Jul 1997,0.4927581
Jul 1998,0.3610404
Jul 1999,0.2652742
Jul 2000,0.320371
Jul 2001,0.5152823
Jul 2002,0.3315081
Jul 2003,0.3283468
Jul 2004,0.4146129
Jul 2005,0.3349919
Jul 2006,0.3704113
