Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194444444444445,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.487096774193548,0.487096774193548,0.487096774193548,0.487096774193548,0,0,0,0.487096774193548,0,0,0,0.487096774193548,0,0,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.032258064516129,0.032258064516129,0.032258064516129,0,0,0,0.032258064516129,0.032258064516129,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,33.4,4.55588235294117,5.76159663865546,23,0,0,4.55588235294117,0,0,0,1.20571428571429,0,15.2,19,0,0,0,0,0,23,0,0,0,0,0,24.3,0,0,0,0,59.2,0,0,0,0,0
8,4.44,0,10.1857142857143,27.3,5.74571428571428,0,19,0,0,16.3,21.8,0,0,16.3,38.1,0,0,0,0,0,19,0,63,0,0,0,0,0,0,0,14.9,96.2,0,0,0,0,24.6
9,0,0,17.3142857142857,0,0,13.5,21.8,24.5,15.8,0,0,3.81428571428572,13.5,84.6,0,24.6,0,0,16.3,47.7,0,0,0,0,0,0,19,0,0,15.8,0,0,0,0,0,0,21.5
10,6.18571428571429,0,11.5529411764706,5.2,18.4,12.9,7.2,4.4,8.8,6.5,14,5.9529411764706,12.1386554621849,19.6,47.9,0,0,67.8,12.1,23,4.4,39.3,0,8.9,10.3,18,7.9,12.7,5.9,9.3,4.7,6.9,0,13.2,0,8.6,15.4
11,20.7,6.8,4.6,18.2,16.1242424242424,12.4,23.9,0,13.5,8.6,13.6853535353535,13.4,17.7,10.9,9.3,13.2242424242424,9.6,50.1,3.5,5.2,5.2,10.2,17.3242424242424,27.6,28.7,34.1,5.4,15.4,3.8,19,8.7,16.7,4.3,7.8,9.5,0,21.2
12,21.4,0,37.2,9.3,7.53428571428571,0,7.53428571428571,40.7,3.4,36.6,45.6,13.3,5.5,31.7,17.1,17.1,10.6,21.5,4.5,0,6.5,16.5,20.4,6.1,10.9,23.7,10.7,16.1,8.6,0,12.7,48.3,3.1,8.5,37.5,4.5,15.1
13,27.9,5.3,10.9181818181818,3.3,18.4,11.8,0,3.8,58.0181818181818,14.3,21.381038961039,37.9,23,39.2,12.1,16.3181818181818,0,19.4,16.5,0,0,5.3,32.9,23.3,6.1,69.5,0,62.7,9.6,13.4,11.5,41.9,66,53.3,37.9,10.4628571428571,7.7
14,33.9,35.5,28.5,19.8138888888889,72.5,5.6,22.8,0,23.2,14.8,36.9,14.3,7.5,44,37.4,31.8,0,0,5.3,5.4,0,0,4.5,9.5,7.2,33.3,3.6,3.9,37.9,3.4,27.3,44.7,8.9,32.8,67.7,2.5,6.7
15,40.7,29.8,32.9,19.6457142857143,100,4.3,12.6457142857143,0,15.7,0,33.8,0,37,74.6,63.8,22,14.8,6.3,4.3,4.3,13.9,0,19.2,39.7,23.1,16.5,0,12.9,70.6,11,11.9,78.9,42.1,11.3,22.6,22,42.5
16,45.6,12.5,0,21.6114285714286,17.3,32,22.1336507936508,0,0,6.4,23.7,22.8,15.7,77.6,109.3,18.7,5.4,42.8,10.5,14.5,6.7,0,19.8,9.3,27.1,41.9,44.5,22.4,18.3,9.9,6.7,6.1,11.3,19.5,0,31.7,45.2
17,19.9,33.3,26.7,42.9,67.5,0,18.6,8.5,39,0,15,24.7,11.7,85.3,46.2,0,0,20.2,30.1,46.2,20.2,19.8,10,11.7,78.9,61,48.6,35.7,60.1,17.9,9.3,0,42.6,22.8,7.7,64.2,50.4
18,8.2,52.7,18.5,115.8,26.9888888888889,0,22.4,22.3,131.9,12.8,0,44.3,19.2,12.2,77.8,50.7,67.4,44,68.6,74.3,59.3,68.9,68.4,31.5,94.3,30.2,25.5,34.6,43.8,98.7,75.1,24.3,52.4,41.4,28.6,46.5,56.5
19,61.4972222222222,53.3,69.7,105.7,30.1,135.9,122.3,74.5,146.1,35.4,19.8,113.1,23,134.8,116.2,96.4,177.8,130.1,86.8,49.5,153.8,32.3,137.3,58,168.1,95.2,83.2,59.6,79,108.9,100.7,61.9,99.7,83.2,158.2,155.4,82.3
20,38.9,70.1,100.6,44.9,28,198.4,136.2,138.2,129.3,57,91.4,111.6,91.9,154.4,65.9,181.3,150.9,140.7,146.8,72.4,107.4,136.5,118.1,57.6,136.5,122.6,106.4,241.5,138.6,193.3,163,72.5,89.9,153,122.4,91.2,84
21,82,65,89.1,149.55,74.7222222222222,242.6,71.1,136.5,105,77.2,100.6,143.5,173.9,74.9,73.1,208.6,119.4,152.2,206.6,100.5,72.4,84.4,135.4,137.7,115.6,119.5,138.7,147.6,111.7,175.4,165.7,103.7,38.9,172.9,106.3,42.4,87.6
22,94.9,49.5,55.6,116.452301587301,113.382857142857,100,86.6,62.7,78,105.3,53.2,43.6,139.6,155.7,102.4,167.2,65.6,228.8,185.1,132.9,147.1,137.3,66.5,152.4,136.9,131.1,46.3,161.3,149.3,130.6,101.8,147.4,140.3,162.6,129.6,102.8,128.9
23,88.3,76.5909090909091,43.7,75.0909090909091,100.990909090909,126,83.6,63,112.1,165.3,66.4909090909091,184.5,132,103.4,97.2,176.9,148.4,193.8,121.3,75,157,127.7,84.8,66.5,78.6,81.7,87.8,175.1,109.2,78.4,151.9,79.2,71.4,109.5,186.2,96.3,82
24,96.4,24.1,104.9,82.2,33,106.1,77.1,42.4,49.1,89.6,70.5,147.9,90.2,133.3,42.3,203.1,153.6,107.6,103,52.5,123.5,51.6,181.8,209.6,112.1,92.9,126.4,216.5,94,98.8,94.8,124.5,109.594444444444,45.1,142.1,107.7,86.3
25,17.3,40.8029411764706,47,44.1029411764706,18.2,53.3,29.9,32.9,28.1,24.8,55.5,27.6,21.9,73.6,16.4,53.4,53.1,28.6,24.1,39.9,49,14.1,36.8,59.3,54,76.3,26.7,44.1,35.5,39.2,54.2,51.1,48.0029411764706,40.5,46.2,61.4,42.8
26,26.1,38.7,19.3371428571429,29,5.9,38.5371428571429,13.3,25.3,17.8,30.4,11.4,32.1,11.7,19.9,20.6,26.2,24.3,13.6,24.7,17.6,24.2,19.6,21.5,19,32.5,8.3,0,17.1,14.4,8.4,8,39.8,37.6,19.7,14.9,32.3,53.7
27,0,15.8,0,18.2,10.4,16.4,16.9037581699346,14.8,15.1,4.9,26.7,36.1,7.41764705882353,11.4,67.9,18.5,7.6,31.1,12.1,33,28.8,0,25.9,17.5176470588235,0,17,6.5,22.2,13.8,29,0,0,27.9,7.4,11.2,13.7,40.2
28,11.04,0,20.6,13,30.4,16.7,0,0,49.9,11.3,27.74,19.8,0,0,50.6,31.4,42.6,25.5,0,11.6,0,5.2,6.8,39.3,14.9,8.7,18.5,19,0,12.8,35.2,82.3,33.5,0,8.3,13.3,54.5
29,6.44857142857142,0,0,5.2,0,53.7,32.6,13.8,9.2,28.7,15.7142857142857,0,9.26571428571428,0,58.6,8.2,22.8,25.4,8.2,11.2,0,24.7,0,10.4,20,0,18.9,0,0,7.1,25.7,11.9,32.7,13.8,4.1,26.4,76.7
30,5.39428571428572,0,3.2,14.4,22.1,0,0,0,10.8,28,33.8,5.5,6.7,5.39428571428572,51.7,3.8,3.2,30.9,17.3,20.4,3.2,3.7,0,42.2,0,23.1,9.8,0,0,20.7,0,0,9.3,9.4,7.4,17.3,0
31,11.2,0,4.68285714285715,4.68285714285715,0,0,6.03055555555556,0,6.1,23,15.6,6.1,14.7,0,50.1,0,0,11.2,0,0,0,11.9,0,0,0,26.7,0,0,53.5,39.5,0,0,33.4,37,0,8.1,32.9
32,2.85757575757576,6.098752228164,0,0,0,6.098752228164,10.4,0,0,0,3.24117647058824,10.4,2.85757575757576,10.4,36.8,0,0,21.7,13.7,0,0,0,12.1,0,0,0,0,0,0,0,24.3,13.1,22.7,0,10.4,0,18.5
33,0,5.45932773109244,0,2.6764705882353,0,5.45932773109244,0,0,0,17.1,0,0,0,27.7,15.3,0,0,17.1,0,0,0,11.2,0,0,0,0,15.7,0,0,0,8.2,0,0,0,0,30.4,45.7
34,0,0,11.2,0,0,2.71008403361345,2.25294117647059,0,21.4,0,0.457142857142857,0,0,0,0,0,0,11.2,0,0,0,0,0,10.4,0,0,16,8.7,0,0,0,0,2.25294117647059,0,0,0,13.7
35,0,0,3.23151260504202,16,0,3.23151260504202,0,0,0,0,0,0,30.6,0,0,0,0,0,0,0,0,0,0,3.20294117647059,0,0,0,0,0,0.6,0,0,0.4,0,0,24.5,37.8
36,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
