Time,precipitation
1-10 Jan 1981,3.661571
11-20 Jan 1981,4.723862
21-31 Jan 1981,2.909447
1-10 Feb 1981,3.323695
11-20 Feb 1981,4.633994
21-28 Feb 1981,3.021482
1-10 Mar 1981,36.99863
11-20 Mar 1981,45.12567
21-31 Mar 1981,68.72201
1-10 Apr 1981,12.66217
11-20 Apr 1981,20.73497
21-30 Apr 1981,18.58298
1-10 May 1981,3.464754
11-20 May 1981,3.568808
21-31 May 1981,3.064209
1-10 Jun 1981,0.1501611
11-20 Jun 1981,3.6104347E-04
21-30 Jun 1981,3.89861
1-10 Jul 1981,45.86691
11-20 Jul 1981,63.0049
21-31 Jul 1981,52.65731
1-10 Aug 1981,65.70044
11-20 Aug 1981,58.42904
21-31 Aug 1981,55.2313
1-10 Sep 1981,5.396415
11-20 Sep 1981,8.505294
21-30 Sep 1981,3.794168
1-10 Oct 1981,4.808026
11-20 Oct 1981,2.041858
21-31 Oct 1981,2.888343
1-10 Nov 1981,3.837723
11-20 Nov 1981,3.931878
21-30 Nov 1981,3.92285
1-10 Dec 1981,2.217879
11-20 Dec 1981,2.351288
21-31 Dec 1981,5.443302
1-10 Jan 1982,19.35268
11-20 Jan 1982,21.60098
21-31 Jan 1982,2.940109
1-10 Feb 1982,8.334642
11-20 Feb 1982,18.16982
21-28 Feb 1982,16.58713
1-10 Mar 1982,21.41109
11-20 Mar 1982,6.01727
21-31 Mar 1982,19.38798
1-10 Apr 1982,25.82168
11-20 Apr 1982,28.78995
21-30 Apr 1982,12.23569
1-10 May 1982,11.40738
11-20 May 1982,15.57567
21-31 May 1982,3.542464
1-10 Jun 1982,0.3160845
11-20 Jun 1982,7.9106010E-04
21-30 Jun 1982,3.935777
1-10 Jul 1982,23.92175
11-20 Jul 1982,19.25958
1-10 Aug 1982,26.53238
11-20 Aug 1982,41.22842
21-31 Aug 1982,22.99382
1-10 Sep 1982,12.01088
11-20 Sep 1982,2.787496
21-30 Sep 1982,7.609537
1-10 Oct 1982,9.026009
11-20 Oct 1982,9.710767
21-31 Oct 1982,4.335628
1-10 Nov 1982,10.71655
11-20 Nov 1982,4.888173
21-30 Nov 1982,4.265604
1-10 Dec 1982,2.935546
11-20 Dec 1982,8.644871
21-31 Dec 1982,4.744846
1-10 Jan 1983,5.105699
11-20 Jan 1983,7.801804
21-31 Jan 1983,9.517778
1-10 Feb 1983,7.466966
11-20 Feb 1983,7.667811
21-28 Feb 1983,5.346993
1-10 Mar 1983,7.972716
11-20 Mar 1983,6.26442
21-31 Mar 1983,7.420788
1-10 Apr 1983,47.38065
11-20 Apr 1983,86.20334
21-30 Apr 1983,49.78121
1-10 May 1983,17.36883
11-20 May 1983,21.85104
21-31 May 1983,28.32189
1-10 Jun 1983,1.767163
11-20 Jun 1983,0.001123493
21-30 Jun 1983,3.935777
1-10 Jul 1983,23.92175
11-20 Jul 1983,19.19627
21-31 Jul 1983,28.67599
1-10 Aug 1983,25.24424
11-20 Aug 1983,21.38565
21-31 Aug 1983,55.85652
1-10 Sep 1983,4.965606
11-20 Sep 1983,6.118345
21-30 Sep 1983,3.295137
1-10 Oct 1983,3.612359
11-20 Oct 1983,3.324852
21-31 Oct 1983,4.335628
1-10 Nov 1983,3.928529
11-20 Nov 1983,5.135768
21-30 Nov 1983,4.265604
1-10 Dec 1983,2.921037
11-20 Dec 1983,2.554416
21-31 Dec 1983,4.744846
1-10 Jan 1984,6.986762
11-20 Jan 1984,7.785858
21-31 Jan 1984,9.542341
1-10 Feb 1984,4.660396
11-20 Feb 1984,4.630974
21-29 Feb 1984,5.569026
1-10 Mar 1984,19.91794
11-20 Mar 1984,23.7931
21-31 Mar 1984,7.420788
1-10 Apr 1984,11.01427
11-20 Apr 1984,7.917736
21-30 Apr 1984,8.279057
1-10 May 1984,13.71894
11-20 May 1984,42.2398
21-31 May 1984,25.6997
1-10 Jun 1984,1.015583
11-20 Jun 1984,0.001123493
21-30 Jun 1984,6.940945
1-10 Jul 1984,27.19197
11-20 Jul 1984,19.19627
21-31 Jul 1984,42.70348
1-10 Aug 1984,36.16597
11-20 Aug 1984,22.63941
21-31 Aug 1984,18.782
1-10 Sep 1984,9.445751
11-20 Sep 1984,8.783321
21-30 Sep 1984,5.876736
1-10 Oct 1984,3.136668
11-20 Oct 1984,3.328989
21-31 Oct 1984,4.335628
1-10 Nov 1984,3.895373
11-20 Nov 1984,4.888173
21-30 Nov 1984,4.587314
1-10 Dec 1984,8.035527
11-20 Dec 1984,7.353962
21-31 Dec 1984,4.744846
1-10 Jan 1985,7.000077
11-20 Jan 1985,7.817721
21-31 Jan 1985,9.542341
1-10 Feb 1985,7.466966
11-20 Feb 1985,7.665816
21-28 Feb 1985,4.300464
1-10 Mar 1985,7.853039
11-20 Mar 1985,6.26442
21-31 Mar 1985,34.60395
1-10 Apr 1985,53.30642
11-20 Apr 1985,24.84651
21-30 Apr 1985,50.79326
1-10 May 1985,17.10771
11-20 May 1985,4.393734
21-31 May 1985,5.638947
1-10 Jun 1985,0.3160845
11-20 Jun 1985,0.001123493
21-30 Jun 1985,3.935777
1-10 Jul 1985,34.67923
11-20 Jul 1985,44.54773
21-31 Jul 1985,19.474
1-10 Aug 1985,25.28135
11-20 Aug 1985,13.56083
21-31 Aug 1985,60.62
1-10 Sep 1985,12.55756
11-20 Sep 1985,4.852772
21-30 Sep 1985,4.29289
1-10 Oct 1985,3.612359
11-20 Oct 1985,3.324852
21-31 Oct 1985,4.335628
1-10 Nov 1985,3.928529
11-20 Nov 1985,4.846919
21-30 Nov 1985,4.079434
1-10 Dec 1985,2.935546
11-20 Dec 1985,2.567842
21-31 Dec 1985,4.744846
1-10 Jan 1986,7.000077
11-20 Jan 1986,7.801804
21-31 Jan 1986,9.517778
1-10 Feb 1986,7.466966
11-20 Feb 1986,12.62663
21-28 Feb 1986,4.885164
1-10 Mar 1986,7.972716
11-20 Mar 1986,4.743011
21-31 Mar 1986,17.95784
1-10 Apr 1986,29.33887
11-20 Apr 1986,50.78267
21-30 Apr 1986,24.75086
1-10 May 1986,12.01583
11-20 May 1986,21.7317
21-31 May 1986,9.460392
1-10 Jun 1986,0.3160845
11-20 Jun 1986,0.005554929
21-30 Jun 1986,21.94203
1-10 Jul 1986,34.80578
11-20 Jul 1986,19.25958
21-31 Jul 1986,79.52859
1-10 Aug 1986,66.78479
11-20 Aug 1986,13.56083
21-31 Aug 1986,69.57066
1-10 Sep 1986,23.38107
11-20 Sep 1986,9.978651
21-30 Sep 1986,3.295137
1-10 Oct 1986,3.612359
11-20 Oct 1986,2.761859
21-31 Oct 1986,4.335628
1-10 Nov 1986,3.832267
11-20 Nov 1986,4.481969
21-30 Nov 1986,4.265604
1-10 Dec 1986,2.935546
11-20 Dec 1986,2.154985
21-31 Dec 1986,4.744846
1-10 Jan 1987,6.984862
11-20 Jan 1987,7.817721
21-31 Jan 1987,9.501686
1-10 Feb 1987,7.466966
11-20 Feb 1987,6.41729
21-28 Feb 1987,5.345138
1-10 Mar 1987,26.16366
11-20 Mar 1987,30.02638
21-31 Mar 1987,25.62429
1-10 Apr 1987,65.07306
11-20 Apr 1987,12.0846
21-30 Apr 1987,8.153685
1-10 May 1987,11.3778
11-20 May 1987,29.41618
21-31 May 1987,20.29876
1-10 Jun 1987,0.3160845
11-20 Jun 1987,0.001893847
21-30 Jun 1987,1.919192
1-10 Jul 1987,23.8375
11-20 Jul 1987,19.25958
21-31 Jul 1987,28.62518
1-10 Aug 1987,50.93302
11-20 Aug 1987,75.15395
21-31 Aug 1987,15.93484
1-10 Sep 1987,6.557968
11-20 Sep 1987,2.92396
21-30 Sep 1987,7.588258
1-10 Oct 1987,13.58487
11-20 Oct 1987,3.328989
21-31 Oct 1987,4.335628
1-10 Nov 1987,3.777099
