"","1","2","3"
"1983",39.1,39.1,75
"1984",63.2,50,75
"1985",17.5,32.3,75
"1986",75,50,75
"1987",73.5361111111111,48.5361111111111,75
"1988",41.5,33.6,75
"1989",64.627380952381,47.4,75
"1990",34.1,50,75
"1991",62.1,50,75
"1992",56.3,47.9,75
"1993",74.8,49.8,75
"1994",61.9,50,75
"1995",52.8,50,75
"1996",58.6,33.6,75
"1997",75,50,75
"1998",59.2,50,75
"1999",36.6,50,75
"2000",60.2,50,75
"2001",66.4,50,75
"2002",59.7,50,75
"2003",66.8,50,75
"2004",34.2,50,75
"2005",29.9,50,75
"2006",75,50,75
"2007",73.9,50,75
"2008",65.9,40.9,75
"2009",54.2,47.6,75
"2010",68.7,50,75
"2011",69,50,75
"2012",51.4,50,75
"2013",70.2,50,75
"2014",30.7,38.4,75
"2015",64.9,50,75
"2016",74.5,50,75
"2017",43.7,47.7,75
"2018",75,50,75
"2019",75,50,75
