Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.479411764705882,0,0,0.394285714285714,0,0,0.479411764705882,0.479411764705882,0,0,0,0,0,0,16.3,0,0.394285714285714,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.551515151515152,0.551515151515152,0,0.551515151515152,0,0,0.551515151515152,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.75,0.75,0,0,0,25.5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,3.61470588235294,6.40327731092438,93.3,0,30,3.61470588235294,0,0,0,2.78857142857143,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,16.2,0,17.6,0,32.4,0,0,0,0,14.8
8,6.84857142857143,0,11.3914285714286,64.3,4.54285714285715,15.3,78,0,0,15.2,0,32.8,0,0,0,0,0,0,19.7,0,0,0,35.4,47.6,0,0,0,13.1,13.1,0,0,46.7,0,0,17.5,0,0
9,0,0,7.97142857142857,0,38.4,27.3,60.2,41.2,0,19.4,14.5,7.97142857142857,0,86.2,19,16.9,0,0,0,32.8,0,51.5,0,31.8,31.9,0,33.3,0,0,0,0,0,0,0,0,0,0
10,15.0885714285714,0,15.1823529411765,29.4,31.6,16.4,14.6,36.7,13.8,12.3,21.1,7.88235294117647,15.9709243697479,0,68.4,0,0,32.7,10.6,32.3,0,61.2,0,17.2,14.2,23,15.6,14.7,8.2,10.6,0,9.2,0,15.8,0,14.6,12.6
