Time,NDVI
Jul 1981,0.4739839
Jul 1982,0.2936532
Jul 1983,0.2509678
Jul 1984,0.2337984
Jul 1985,0.3780645
Jul 1986,0.4621371
Jul 1987,0.4398468
Jul 1988,0.2274274
Jul 1989,0.4200968
Jul 1990,0.3797178
Jul 1991,0.2963468
Jul 1992,0.3292661
Jul 1993,0.3698952
Jul 1994,0.409121
Jul 1995,0.3118226
Jul 1996,0.5101048
Jul 1997,0.5108306
Jul 1998,0.2646532
Jul 1999,0.3125726
Jul 2000,0.3078952
Jul 2001,0.4716936
Jul 2002,0.4394274
Jul 2003,0.3814516
Jul 2004,0.4082016
Jul 2005,0.4212823
Jul 2006,0.4260565
