T2,MODIS HAIN ET
Jul 2000,3.2
Jul 2001,7.1
Jul 2002,1.8
Jul 2003,23.1
Jul 2004,2.2
Jul 2005,27.0
Jul 2006,20.8
Jul 2007,46.4
Jul 2008,32.9
Jul 2009,24.2
Jul 2010,41.6
Jul 2011,13.6
Jul 2012,27.7
Jul 2013,2.3
Jul 2014,18.0
