Time,NDVI
Oct 1981,0.4694033
Oct 1982,0.5179194
Oct 1983,0.437371
Oct 1984,0.3018226
Oct 1985,0.3715
Oct 1986,0.355871
Oct 1987,0.3809032
Oct 1988,0.4594517
Oct 1989,0.3845807
Oct 1990,0.3635484
Oct 1991,0.4111291
Oct 1992,0.4240162
Oct 1993,0.3468065
Oct 1994,0.4856774
Oct 1995,0.4229032
Oct 1996,0.3734839
Oct 1997,0.3666291
Oct 1998,0.4366129
Oct 1999,0.4324355
Oct 2000,0.4215484
Oct 2001,0.4120968
Oct 2002,0.4327097
Oct 2003,0.4512903
Oct 2004,0.3483065
Oct 2005,0.384
Oct 2006,0.4031613
