"","1","2","3"
"1983",25.8435477142857,11.5330642436975,44.3865675571895
"1984",0.0416018611111111,25.0416018611111,42.245811
"1985",0,25,65.305509
"1986",25,35.6621665294118,35.6621665294118
"1987",2.59996726984127,27.5999672698413,32.2114961111111
"1988",3.138993,11.78737,61.78737
"1989",0.432561416666667,0,25
"1990",0,3.548729,42.71896
"1991",8.770253,0,25
"1992",0,0,50
"1993",25.9316448611111,25,35.823432
"1994",4.338695,29.338695,75
"1995",0,25,75
"1996",28.766683,4.739566,29.739566
"1997",8.140576,25,50
"1998",19.12312,39.51631,70.39319
"1999",0,21.66078,71.66078
"2000",29.81604,32.159579,56.445396
"2001",0,0,47.37047
"2002",3.5995,0,15.609201
"2003",14.156768,11.856488,18.262326
"2004",2.365014,2.365014,40.240563
"2005",0,13.236184,46.696358
"2006",7.235077,3.628891,25
"2007",3.14269,25,75
"2008",1.829152,8.925207,51.632821
"2009",0,5.051215,44.371838
"2010",0,25,75
"2011",25,10.350623,48.52616
"2012",8.462999,20.562709,40.44337
"2013",5.894492,14.248776,64.248776
"2014",0,1.084875,43.533805
"2015",10.7268,12.33863,52.60535
"2016",18.460853,16.103242,54.356055
"2017",0,25,53.012398
"2018",4.609914,25,71.834397
"2019",0,0,30.916118
