Time,NDVI
Jul 1981,0.2379194
Jul 1982,0.1372097
Jul 1983,0.1351129
Jul 1984,0.2185
Jul 1985,0.2910968
Jul 1986,0.2651613
Jul 1987,0.2899678
Jul 1988,0.2772903
Jul 1989,0.2824516
Jul 1990,0.2810161
Jul 1991,0.2608226
Jul 1992,0.2774839
Jul 1993,0.3404355
Jul 1994,0.2900968
Jul 1995,0.2289032
Jul 1996,0.3565645
Jul 1997,0.3577258
Jul 1998,0.2809032
Jul 1999,0.2205806
Jul 2000,0.2527581
Jul 2001,0.3270323
Jul 2002,0.2603548
Jul 2003,0.2200323
Jul 2004,0.3083871
Jul 2005,0.3314355
Jul 2006,0.2875161
