T2,MODIS HAIN ET
Oct 2000,11.3
Oct 2001,3.1
Oct 2002,2.1
Oct 2003,36.1
Oct 2004,4.8
Oct 2005,33.5
Oct 2006,49.0
Oct 2007,71.4
Oct 2008,48.4
Oct 2009,36.3
Oct 2010,60.8
Oct 2011,17.5
Oct 2012,11.2
Oct 2013,46.4
Oct 2014,51.2
