"","1","2","3"
"1981",14,36,75
"1982",31,40,75
"1983",24,25,68
"1984",37,46,75
"1985",31,41,75
"1986",59,50,75
"1987",32,32,69
"1988",39,40,75
"1989",53,34,73
"1990",30,34,69
"1991",30,37,75
"1992",22,47,75
"1993",32,34,75
"1994",54,50,75
"1995",1,25,75
"1996",46,39,69
"1997",45,50,75
"1998",30,43,75
"1999",22,47,75
"2000",31,50,75
"2001",63,50,75
"2002",49,40,66
"2003",30,50,75
"2004",35,41,75
"2005",19,44,60
"2006",21,43,75
"2007",62,50,75
"2008",50,36,75
"2009",11,34,75
"2010",24,31,69
"2011",39,42,75
"2012",41,50,72
"2013",50,50,75
"2014",35,47,75
"2015",11,20,70
"2016",37,50,75
"2017",35,50,75
"2018",62,41,75
"2019",59,41,75
"2020",43.2564102564102,47.3846153846154,75
