Time,NDVI
Oct 1981,0.6282339
Oct 1982,0.6596613
Oct 1983,0.4564597
Oct 1984,0.5855806
Oct 1985,0.4769436
Oct 1986,0.6231694
Oct 1987,0.5511129
Oct 1988,0.5678065
Oct 1989,0.6255243
Oct 1990,0.5230162
Oct 1991,0.5624919
Oct 1992,0.6563952
Oct 1993,0.5521452
Oct 1994,0.619992
Oct 1995,0.4228871
Oct 1996,0.4287016
Oct 1997,0.4757742
Oct 1998,0.5351613
Oct 1999,0.5963226
Oct 2000,0.663879
Oct 2001,0.5544597
Oct 2002,0.6068952
Oct 2003,0.5417984
Oct 2004,0.5433468
Oct 2005,0.5117419
Oct 2006,0.5317662
