Time,NDVI
Jul 1981,0.3298065
Jul 1982,0.1440645
Jul 1983,0.2433065
Jul 1984,0.3009839
Jul 1985,0.1465323
Jul 1986,0.1653548
Jul 1987,0.1686452
Jul 1988,0.2477581
Jul 1989,0.2259032
Jul 1990,0.2527097
Jul 1991,0.237371
Jul 1992,0.1623387
Jul 1993,0.1764516
Jul 1994,0.1608226
Jul 1995,0.1720484
Jul 1996,0.4101936
Jul 1997,0.3033387
Jul 1998,0.1952258
Jul 1999,0.2464355
Jul 2000,0.2451936
Jul 2001,0.2195645
Jul 2002,0.1285161
Jul 2003,0.1941613
Jul 2004,0.2011774
Jul 2005,0.2930968
Jul 2006,0.2462097
