Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.132185621621622,0,0,0,0,0.451101621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.581628,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0493351351351351,0,0,0,0,0,0,0,1.8254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3.92100114957983,6.14136026470589,3.5257221127451,1.14341291428571,0,32.851682,0,6.30331034803922,3.36377202941177,0,4.84312898741767,0,1.660925,0,0,0,0,0,0,0,0,0,12.17839,0,23.536777,0,0,0,0,0,0,0,0,0,26.982892,0,193.67751
6,1.006575,10.06575,1.67077508858859,1.006575,1.32403527777778,0,1.006575,6.65425772972973,8.289185,0,10.796119,1.006575,12.435145,0,1.006575,1.006575,1.006575,0,1.006575,1.006575,1.006575,0,1.006575,1.006575,1.006575,0,1.006575,1.006575,1.006575,0,1.006575,1.006575,1.006575,0,1.006575,4.740605,1.006575
7,0,3.813951,0,0,89.693447,0,15.7162789189189,6.66824127027027,12.14927,0,0,106.521599891892,0,11.31339,6.285754,6.827969,0,0,2.94182,10.90292,0,0,0,0,0,0,0,0,0,0,0,0,0,9.172605,0,0,0
8,0,18.25637,1.50430489189189,10.09052,40.6271327027027,0,21.099567,0,0,16.976856,11.64091,4.238053,0,36.77758,30.141954,2.63455605405405,0,0,11.452607,0,28.94538,0,56.529062,53.706642,12.99543,0,0,3.551395,16.66905,0,0,39.2643,11.666265,5.853095,13.496328,0,0
9,1.81681922222222,0,6.43100878228228,0,0,0.975411837837838,34.80052,3.4848,0,6.589237,7.12283472222222,45.58685,7.206983,24.99436,20.341456,10.532166,0,0,5.783991,41.248671,15.18872,0,0,47.56933,22.331086,0,14.89103,2.167542,0,18.128181,8.474545,32.52336,1.680986,0,7.584208,0,59.320148
10,14.9695408333333,0,10.0619505675676,0.559337297297297,48.663195,11.071882,2.14773280780781,20.8761675675676,0,0,48.786368,0.60097727027027,15.2761258888889,0,26.689265,0,0,8.845315,0,42.322803,0,15.081559,0,21.72171,10.18701,0,12.876268,12.57914,14.428442,0,9.306919,10.89946,0,7.529481,0,0,8.604827
11,17.045978,0,0,0,0,6.006325,3.31596183333333,0,0,0,1.27294227777778,0,21.308369,21.574168,0,0.862744944444444,0,18.752071,0,12.08775,34.914094,13.11158,72.6430032777778,34.291822,29.535359,2.627878,9.922447,10.90199,0,16.755149,12.56507,0,0,18.721574,0,25.15149,56.521228
12,14.0479537149626,0,20.5538989907563,1.253805,1.4190085,10.674768,6.72650144789916,23.050229,0,7.014553,34.7288263,14.34586,0,0,0,0,0,12.134565,0,0,0,0,4.254004,18.134518,1.994272,0,0,0,0,19.918013,14.282721,8.060547,0,6.327528,16.84192,7.449171,5.497865
13,3.477516,33.70128,4.80215831269841,3.900081,7.642795,0,0,0,16.350257,24.329136,0,1.258338,0,0,2.13560525714286,8.197319,0,13.323533,14.072529,20.01467,0,0,47.751888,2.305571,0,28.079058,0,39.328629,0,12.71231,0,0,44.32342,46.002032,15.320471,0,0
14,32.711261,31.34292,1.15758731428571,22.6179075642857,87.379707,7.983819,5.25165891666667,0,0,21.221064,72.767926,14.91894,8.549679,54.452502,0,8.98157,0,0,0,8.699757,0,0,10.161872,0,0,5.731481,4.700585,0,36.421128,0,0,15.398566,0,0,65.994404,10.51912,5.174956
15,26.167219,2.698562,0,4.12457982857143,27.110032,0,1.80266616666667,0,3.114115,0,14.77168,0,19.581752,28.552207,26.7076,1.05815882857143,0,0,0,0,0,0,18.707278,0,0,0,0,0,9.76506,0,0,17.823279,19.550567,0,16.27474,0,0
16,10.494404,0,0,0,0,0,0.632905138888889,0,0,0,0,0,3.133201,14.270993,25.063348,0,0,0,0,7.939448,0,0,0,0,0,9.812518,0,0,0,0,0,0,0,0,0,4.97331,8.333234
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24637,0,0,0,0,0,5.316972,0,0
18,0.994312714285714,0.301549388888889,0,33.854211,1.21668107539683,0,0,0,0,0,0,0,0,0,11.90871,0,0,2.104948,12.838493,0,0,4.864332,0,0,3.366776,0,0,0,0,0,0,0,0,0,0,0,0
19,0.730350294117647,0,21.4614,9.93416929411765,1.85955128571429,0,8.496485,0,71.293237,15.72534,0,28.47721,2.95600130205416,22.917435,45.17565,36.05719,7.311132,5.162995,0,24.8296,12.751407,0,17.56835,205.7522,33.495639,10.2536,15.85178,0,0,0,0,0,0,0,20.79083,33.74679,18.254835
20,7.56292747222222,0,24.936888,0,0,109.115416,57.969048,13.858743,0,0,26.467556,11.2656938055556,81.383828,47.261601,80.51831,42.543517,67.535166,5.13557,27.555541,4.938506,15,20.528917,19.375593,33.42242,71.514347,24.505366,9.10102,145.696733,37.369533,35.79601,104.4233,0,0,28.16371,9.797576,28.334909,0
21,75.8577605555556,7.59911,0,38.3676339166667,11.4326843611111,134.184177361111,19.347024,83.261344,63.42301,230.24647,169.899664,74.101298,79.39764,9.619991,0,149.416558,90.904424,73.240122,45.628627,36.014283,108.92869,3.670553,48.798854,44.992895,70.893965,123.546569,79.609223,100.834019,49.861806,116.432179,143.918603,97.590549,0,104.893399,31.14194,14.404982,41.661061
22,29.54834,0,0,73.6126570277778,68.839004,114.83936,41.2480389055556,14.3218511944444,31.708931,85.859196,21.17685,52.829797,132.130828,80.344039,13.56822,74.170427,49.031458,77.75313,63.995167,37.584938,65.6851,54.813717,18.329165,107.520905,68.188113,51.388771,0,67.629103,67.1672216,63.415445,83.299085,67.208638,114.460746,120.395306,63.949594,76.979133,64.587662
23,8.005157,8.95844763968254,5.49557069444444,4.80771066666667,69.6562993611111,59.98681,17.614943,34.20324,69.402329,81.175298,19.8345323063492,171.622024305556,96.01616,40.663454,10.797162,74.581921,190.185858,63.816041,58.594549,26.579072,118.242191,42.034001,23.251583,25.404967,12.16821,22.83387,26.694008,114.07481,28.859797,15.049697,93.771871,51.27361,0,68.36128,103.55709,74.951341,40.969557
24,42.206334,0,94.493707,192.036148,0,79.175017,0,6.029286,3.97013491666667,40.665124,55.249004,76.796661,34.782909,141.085227,11.08168,56.288586,146.64309,35.070948,33.956864,14.806853,45.138964,6.33218,63.362375,92.119619,42.019433,35.5843524,104.53409,126.372654,42.638958,68.8296,29.515312,62.339391,71.054396,7.618035,101.655317,70.703107,68.951851
25,0,9.68769976143791,13.027663,46.9066905833333,0,35.01416,35.4434732058823,16.105767,0,36.247107,34.1136772058824,7.57293,14.249368,51.78516,0,29.295384,52.422176,8.47995,24.437805,32.228827,33.521478,6.312214,19.811378,89.666664,76.322405,67.125816,8.341415,21.5622495,23.163283,2.595241,46.123006,88.263068,26.927329,44.9452,42.925176,114.452452,31.42544
26,63.1721936470588,31.101009,6.78611164705882,40.285689,0,42.5371595327731,3.1029085,2.525389,11.15638,49.5281555555556,0,0,0.740956885714286,0,8.665523,18.468013,11.0670901388889,7.335894,33.608052,51.858928,0,6.270145,0,0,12.63707,3.899603,0,9.508171,0,0,8.206549,48.011013,34.150826,4.817262,25.404987,36.721632,9.239179
27,0,13.7843503055556,19.82483,0,11.9348909142857,5.614487,109.436286,22.610429,7.211526,13.0574509142857,23.759012,4.85890286111111,0,0,17.623779,6.047635,6.128993,25.000251,6.61058,2.549902,27.546494,0,13.344619,0,0,13.534399,0,11.75109,10.337652,6.313865,0,9.464967,6.57981,8.373888,13.94454,2.497057,18.983004
28,0,0,0,3.09219122222223,3.530713,5.702075,0.245201527777778,1.038193,103.528389,23.71296,0,0,0,0,0,21.6902139722222,15.103827,3.976141,0,0,0,0,0,0,17.74254,9.505498,0,0,0,0,61.990911,28.069094,0,0,11.278269,0,125.035596
29,0,0,0,0,0,1.10145083333333,0,0,0,0,0,0,0.650720714285714,0,16.0231105142857,10.98276,23.63829,10.891875,0,0,0,0,0,0,0,0,46.53278,0,0,0,0,0,0,0,5.369499,13.476082,4.911915
30,0,0.649831771428571,0,0.207885277777778,0,0,0,0,0,0,0,0,0,0,48.8513697714286,0,0,4.291612,0,0,0,0,0,8.280537,0,8.178156,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0.103497333333333,0.140382138888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26074,0,0,39.644999,0,0,0,0,3.725904,0,0,0
32,0,1.12334262184874,0,0,0,1.12334262184874,0,0,0,0,0.423501764705882,0,0,24.49443,0,0,0,0,0,0,0,0,14.39906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.305182648739496,0,0,0,0.305182648739496,0,0,0,0,0,0.175771705882353,0,4.529383,0,0,0,0,0,0,0,5.976238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,17.0963412571429,0,0,0,3.07052680317461,10.1921836571429,0,4.861398,0,0,0,9,0,0,0,0,0,0,0,47.16829,0,0,19.002398,0,0,0,0,0,3.218354,0,0,0,0,0,0,0
35,0,0,0,0,0,0.720409824603175,5.855657,0.557752685714286,0,0,0,0,19.521344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,1.60325027777778,0,0,0,10.54403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.17298,0,0,0,0
