T2,MODIS HAIN ET
Oct 2000,40.6
Oct 2001,32.1
Oct 2002,4.9
Oct 2003,46.9
Oct 2004,11.1
Oct 2005,25.3
Oct 2006,38.9
Oct 2007,81.0
Oct 2008,69.4
Oct 2009,31.0
Oct 2010,60.4
Oct 2011,53.5
Oct 2012,53.6
Oct 2013,33.1
Oct 2014,58.4
