Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.426470588235294,0,0,0,0,0,0.426470588235294,0.426470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.0117647058823529,0.0346218487394958,0,0,0,0.0117647058823529,0,0,0,0.0228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0
8,0.0142857142857143,0,0.0828571428571429,0,0.0685714285714286,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0
9,0,0,1.7,0,0,0,7.3,0,0,0,0,0.9,0.6,9.5,0,10.7,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.00857142857143,0,1.61176470588235,0,2.5,1.3,0.7,1.7,6.2,1,1.3,0.711764705882353,1.72033613445378,1.1,6.3,0,0,10.1,1.7,2.3,0,5.7,0,1.4,0,3.8,1.2,0.7,0.8,0.9,0.8,1.7,0.7,0.9,1.2,1.4,1.2
11,2.2,1.8,1.6,2.1,2.39090909090909,2.1,2.2,1.5,3,3.3,2.39368686868687,1.5,4.9,1.1,4,2.39090909090909,2,9.4,0,0,0,3,2.49090909090909,3.7,4.7,7.1,0,2.4,0.8,2,0.9,3.7,0,1.2,4.5,0,2.2
