Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.885294117647058,0,0,0,0,0,0.885294117647058,0.885294117647058,0,0,0,0,0,0,16.3,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0,0.688660801564028,0.688660801564028,0,0.688660801564028,0,0,0.675757575757576,0,0,0,0,0,0,0,0,0,0,0,22.3,0,0,0.4,0,0,0,0,0,0,0,0,0
6,0,0,1.27647058823529,1.27647058823529,0,0,0,31,0,1.27647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0
7,0,0,5.05588235294118,7.97302521008404,71.8,0,24.9,24.3558823529412,0,0,0,2.91714285714286,0,0,0,34.4,0,0,0,16.4,16.4,0,0,0,0,0,26.1,22.1,0,19.3,0,23.3,0,0,0,0,0
8,6.83142857142856,0,10.92,33.7,4.08857142857143,13.3,74.9,0,0,20.1,0,24.9,0,0,0,0,0,0,24.6,0,13.3,0,33.7,40.5,0,0,0,17.8,14.4,0,0,54.3,0,0,16.7,0,0
9,30,0,7.00285714285714,0,23.7,23.7,59.7,44.8,0,18.4,14.3,7.00285714285714,0,50.6,15.7,14.3,0,0,18.4,33.3,0,44.3,0,37,21.1,0,17.1,0,0,15.7,0,0,0,0,16.4,0,0
10,17.2114285714286,0,14.6382352941177,29.2,28.4,20.6,13.8,35.6,8.3,12,25.3,7.53823529411766,15.4496638655462,0,56.7,0,0,33.9,8.7,24.9,0,54.3,0,17.4,12.9,18.4,17.3,19.4,5.4,14.2,6.5,21.3,0,11.1,0,12.1,9.1
