T2,MODIS HAIN ET
Oct 2000,133.1
Oct 2001,85.8
Oct 2002,90.1
Oct 2003,118.0
Oct 2004,97.5
Oct 2005,137.4
Oct 2006,150.9
Oct 2007,153.8
Oct 2008,125.2
Oct 2009,150.2
Oct 2010,132.5
Oct 2011,143.5
Oct 2012,135.6
Oct 2013,131.2
Oct 2014,131.7
