Time,NDVI
Oct 1981,0.5677984
Oct 1982,0.5866613
Oct 1983,0.5223951
Oct 1984,0.5145081
Oct 1985,0.4693468
Oct 1986,0.4815
Oct 1987,0.4737419
Oct 1988,0.5476775
Oct 1989,0.5264113
Oct 1990,0.5154194
Oct 1991,0.483992
Oct 1992,0.5031533
Oct 1993,0.4815968
Oct 1994,0.5846614
Oct 1995,0.4910807
Oct 1996,0.4041855
Oct 1997,0.4553387
Oct 1998,0.5642823
Oct 1999,0.4969758
Oct 2000,0.5683306
Oct 2001,0.5161855
Oct 2002,0.4869113
Oct 2003,0.5186049
Oct 2004,0.5301533
Oct 2005,0.5079597
Oct 2006,0.5095403
