Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0117647058823529,0,0,0,0,0,0.0117647058823529,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.964705882352941,2.6218487394958,0,0,0,29.9647058823529,0,0,0,1.65714285714286,0,32.8,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.63142857142857,0,4.57714285714286,0,2.94571428571429,0,0,0,0,0,0,0,29.4,0,15.6,0,0,0,0,0,0,0,34.7,0,0,0,16.8,27.7,15.6,0,0,20.4,0,0,0,0,0
9,0,0,3.40857142857143,0,0,0,36.3,22.5,0,0,0,3.40857142857143,29.4,77.6,0,0,0,0,0,0,0,0,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0
10,5.18285714285714,4.3,10.8794117647059,7.7,5.3,14.3,4.8,3.4,36.8,0,10.4,4.37941176470588,9.56226890756302,13.3,24.4,0,0,70,0,8.7,4.3,26,0,6,7.7,16.6,15.1,8.9,5.7,0,3.6,0,5.7,0,5.2,11.3,4.3
11,0,17.8,0,27.1,23.1333333333333,16.9,15.4,0,21.8,12.3,13.2611111111111,0,30.4,7.1,5.4,6.13333333333333,21.9,50.1,0,0,6.4,17.1,14.9333333333333,19.5,5.9,23.2,0,23.6,9.9,22.7,19,16.9,8.8,20.5,8.4,0,5.1
