Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.470588235294118,0,0,0,0,0,0.470588235294118,0.470588235294118,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.397058823529412,0.397058823529412,0,13.5,0,0.397058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.706060606060606,0.706060606060606,0,0.706060606060606,0,0,0.706060606060606,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.19117647058824,1.19117647058824,0,0,0,28.2,0,1.19117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0
7,0,0,4.11764705882353,7.33193277310924,78.3,0,33.5,20.7176470588235,0,0,0,3.21428571428571,0,0,0,29.9,0,0,0,0,14.2,0,0,0,0,0,20.3,22.2,0,20.8,0,16.7,0,0,0,0,0
8,4.61714285714286,0,9.31428571428573,43.2,4.69714285714287,14.6,60.4,0,0,10.2,0,25,0,0,16.6,0,0,0,15.4,0,0,0,29.3,44.3,0,0,0,0,0,0,0,55.9,0,0,11.1,0,0
9,27.5,0,6.10571428571428,0,29.5,16.7,54.4,31.3,0,18.3,0,6.10571428571428,11.1,48.2,11.1,10.9,0,0,12.9,16.7,0,35.9,0,25.7,22,0,11.1,0,0,10.1,0,0,0,0,0,0,0
10,16.9171428571428,0,12.7352941176471,26.3,26.9,21.6,14.3,38.2,6.5,11.5,21.2,7.33529411764705,15.3524369747899,0,58.6,0,0,39.8,8.4,28.5,0,54,0,13.5,11,19.7,16.2,14.6,7.7,14.3,4.8,19.7,0,12.5,0,13,12.9
