T2,MODIS HAIN ET
Jul 2000,138.9
Jul 2001,39.1
Jul 2002,102.1
Jul 2003,124.3
Jul 2004,122.3
Jul 2005,178.5
Jul 2006,105.1
Jul 2007,135.8
Jul 2008,173.4
Jul 2009,93.7
Jul 2010,111.1
Jul 2011,172.1
Jul 2012,145.2
Jul 2013,115.4
Jul 2014,115.5
