Time,NDVI
Oct 1981,0.4819355
Oct 1982,0.5950968
Oct 1983,0.4947259
Oct 1984,0.3485807
Oct 1985,0.3967742
Oct 1986,0.4148387
Oct 1987,0.3834032
Oct 1988,0.4909194
Oct 1989,0.4119517
Oct 1990,0.4181774
Oct 1991,0.4725161
Oct 1992,0.4888065
Oct 1993,0.360371
Oct 1994,0.4614194
Oct 1995,0.4623387
Oct 1996,0.3892097
Oct 1997,0.4227581
Oct 1998,0.4695001
Oct 1999,0.4147581
Oct 2000,0.5173388
Oct 2001,0.4419839
Oct 2002,0.4719839
Oct 2003,0.4801452
Oct 2004,0.4051613
Oct 2005,0.397871
Oct 2006,0.4205161
