Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.78888888888889,16.1,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889
7,0,0,32.7852941176471,4.73672268907563,0,0,0,23.9852941176471,0,0,0,3.85142857142857,0,30.1,0,0,0,0,0,0,0,0,26.6,30.1,0,0,0,0,23.1,0,0,0,0,0,0,0,0
8,2.73142857142857,0,7.95714285714285,30.1,5.22571428571428,0,0,0,0,0,59.1,0,0,0,26.4,0,0,0,0,0,0,0,51,20.2,0,0,0,38.9,18.7,0,0,34.1,0,0,0,0,0
9,0,0,5.11714285714286,0,0,0,44.2,0,0,0,0,5.11714285714286,0,107.6,0,0,26.6,23.1,0,54.4,0,0,0,0,46,0,30.2,0,0,0,0,0,0,0,19.5,0,0
10,6.86857142857143,0,10.9411764705882,14.3,5.5,15.4,9.8,8.3,48.1,0,23.5,6.04117647058823,12.9097478991597,18.8,29.2,0,0,90,5.5,21.1,0,37.9,0,12.9,10.7,15.1,13.3,14.1,8,5.1,5.5,0,4.3,4,0,15.3,5.2
