"","1","2","3"
"1983",27.9935543769841,3.81506292436975,51.8126053529412
"1984",29.554401,28.225318,51.531251
"1985",5.25878608333333,25.5265690833333,75
"1986",25,50,75
"1987",37.1517702103175,31.1785202103175,38.1917368333333
"1988",3.705505,25,75
"1989",2.88909633333333,4.023971,54.023971
"1990",0,15.351497,65.351497
"1991",4.401968,18.13855,56.3736566
"1992",18.716808,24.156092,55.439284
"1993",30.1850492777778,25,75
"1994",50,50,75
"1995",8.708127,33.708127,75
"1996",39.83742,24.289501,65.031762
"1997",51.025015,41.751689,75
"1998",20.29657,25,75
"1999",5.669912,26.948023,75
"2000",23.121926,31.651514,61.21206
"2001",9.000001,8.221041,53.68942
"2002",8.675398,17.002713,46.42915
"2003",15.842502,34.645795,62.802776
"2004",10.891007,10.891007,44.190042
"2005",11.6265,36.6265,55.991286
"2006",28.090255,30.985827,55.985827
"2007",11.375849,33.406717,75
"2008",0,17.898884,67.898884
"2009",17.654055,27.710809,69.22982
"2010",0,4.065501,54.065501
"2011",25,11.223058,40.563692
"2012",29.612733,50,64.111788
"2013",4.320123,17.429101,63.108978
"2014",0,25,75
"2015",0,9.445471,58.890366
"2016",7.538676,25,75
"2017",0,25,58.710659
"2018",4.887554,25,75
"2019",20.083367,33.049889,31.756099
