Time,NDVI
Jul 1981,0.3466129
Jul 1982,0.1553549
Jul 1983,0.1645
Jul 1984,0.1731613
Jul 1985,0.2945484
Jul 1986,0.3111129
Jul 1987,0.3777097
Jul 1988,0.1734839
Jul 1989,0.2268065
Jul 1990,0.3378226
Jul 1991,0.1680968
Jul 1992,0.2054678
Jul 1993,0.3163387
Jul 1994,0.2626774
Jul 1995,0.2921613
Jul 1996,0.4217581
Jul 1997,0.4318549
Jul 1998,0.2472581
Jul 1999,0.2786774
Jul 2000,0.268871
Jul 2001,0.3150162
Jul 2002,0.2759355
Jul 2003,0.2635323
Jul 2004,0.3278549
Jul 2005,0.3508065
Jul 2006,0.3750806
