"","1","2","3"
"1981",28,45,75
"1982",58,49,75
"1983",35,40,64
"1984",73,50,75
"1985",25,25,75
"1986",75,50,67
"1987",58,40,71
"1988",41,50,75
"1989",38,38,75
"1990",60,50,75
"1991",75,50,75
"1992",25,38,63
"1993",32,29,75
"1994",59,48,75
"1995",37,50,75
"1996",75,50,75
"1997",71,50,75
"1998",56,50,75
"1999",46,50,75
"2000",36,50,75
"2001",72,50,75
"2002",58,50,75
"2003",41,50,75
"2004",59,37,62
"2005",48,50,75
"2006",44,50,75
"2007",52,50,75
"2008",73,48,75
"2009",43,46,75
"2010",53,28,75
"2011",43,43,75
"2012",61,50,75
"2013",50,50,75
"2014",59,45,70
"2015",44,25,40
"2016",66,50,75
"2017",17,41,75
"2018",75,50,75
"2019",64,39,75
"2020",68.2820512820513,50,75
