Time,NDVI
Oct 1981,0.5343549
Oct 1982,0.6444194
Oct 1983,0.5586935
Oct 1984,0.4310161
Oct 1985,0.5492581
Oct 1986,0.5205646
Oct 1987,0.4124194
Oct 1988,0.4590484
Oct 1989,0.5206774
Oct 1990,0.5870807
Oct 1991,0.5064517
Oct 1992,0.5565807
Oct 1993,0.5633065
Oct 1994,0.6075646
Oct 1995,0.4874355
Oct 1996,0.4569678
Oct 1997,0.4497581
Oct 1998,0.4851129
Oct 1999,0.4770645
Oct 2000,0.4179032
Oct 2001,0.4437097
Oct 2002,0.5281936
Oct 2003,0.5197904
Oct 2004,0.5345
Oct 2005,0.5367904
Oct 2006,0.5220323
