"Harvest Year","Payout"
1983,0
1984,100
1985,100
1986,1.40763946078431
1987,115.78543287037
1988,100
1989,145.833333333333
1990,100
1991,45.8333333333333
1992,100
1993,0.735700000000008
1994,100
1995,100
1996,26.0851416666667
1997,0
1998,0
1999,100
2000,0
2001,100
2002,184.9616625
2003,73.906975
2004,100
2005,100
2006,45.8333333333333
2007,100
2008,100
2009,100
2010,100
2011,0
2012,0
2013,0
2014,100
2015,0
2016,0
2017,100
2018,100
2019,121.182841666667
