T2,MODIS HAIN ET
Oct 2000,8.2
Oct 2001,3.0
Oct 2002,2.0
Oct 2003,28.8
Oct 2004,1.0
Oct 2005,59.7
Oct 2006,46.9
Oct 2007,66.6
Oct 2008,39.4
Oct 2009,35.2
Oct 2010,57.2
Oct 2011,25.6
Oct 2012,28.6
Oct 2013,29.5
Oct 2014,28.5
