Time,NDVI
Jul 1981,0.3424758
Jul 1982,0.2375887
Jul 1983,0.2837339
Jul 1984,0.2224355
Jul 1985,0.3788145
Jul 1986,0.3275968
Jul 1987,0.4100726
Jul 1988,0.2554678
Jul 1989,0.3888629
Jul 1990,0.3100564
Jul 1991,0.2185645
Jul 1992,0.2895323
Jul 1993,0.3425645
Jul 1994,0.3167742
Jul 1995,0.2843549
Jul 1996,0.41025
Jul 1997,0.4689355
Jul 1998,0.2472742
Jul 1999,0.2633226
Jul 2000,0.3005484
Jul 2001,0.3131936
Jul 2002,0.3693226
Jul 2003,0.2189597
Jul 2004,0.3460565
Jul 2005,0.3866613
Jul 2006,0.3580807
