Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1.45882352941176,3.44739495798319,0,0,0,29.9588235294118,0,0,0,1.98857142857143,0,29.1,0,0,0,0,0,14.8,0,0,0,26.3,0,0,0,0,0,0,0,20.5,0,0,0,0,0
8,1.46285714285714,0,4.81999999999999,0,3.35714285714285,0,0,0,0,0,19,0,25.6,0,19,0,0,0,0,0,0,0,30.3,0,0,0,13.4,25.6,15.7,0,0,20.1,0,0,0,0,0
9,0,0,2.68857142857143,0,0,0,32.5,0,0,0,0,2.68857142857143,29.1,63.3,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,21.4,0,0
10,3.91142857142857,3.4,8.43235294117647,2.9,3.8,7.8,4.7,2.4,31.7,0,7.8,3.23235294117647,7.14378151260505,8.9,19.1,0,0,58.4,0,5.1,3.4,18.4,0,4.2,2.9,11.8,12,4.9,2.7,0,3.1,0,4.9,2.7,3.1,8.8,2.7
11,4.2,12.4,0,17.7,16.3545454545455,17.1,13.2,0,18.8,9,9.9739898989899,0,21.5,3,3.5,4.55454545454546,15.5,37.5,0,0,6.7,12.3,11.2545454545455,12.1,0,17.4,0,18.1,7.7,17.9,14.6,13.8,6.7,16.2,5.8,0,4.2
