Time,precipitation
1-10 Jan 1981,1.341516
11-20 Jan 1981,1.286948
21-31 Jan 1981,1.268683
1-10 Feb 1981,0.210483
11-20 Feb 1981,0.1682733
21-28 Feb 1981,0.6477528
1-10 Mar 1981,3.334374
11-20 Mar 1981,6.385703
21-31 Mar 1981,15.70352
1-10 Apr 1981,6.966779
11-20 Apr 1981,10.89581
21-30 Apr 1981,9.89419
1-10 May 1981,10.93159
11-20 May 1981,27.14959
21-31 May 1981,9.234196
1-10 Jun 1981,4.711487
11-20 Jun 1981,17.72884
21-30 Jun 1981,33.45442
1-10 Jul 1981,159.442
11-20 Jul 1981,73.15787
21-31 Jul 1981,93.54203
1-10 Aug 1981,85.66989
11-20 Aug 1981,201.998
21-31 Aug 1981,146.3219
1-10 Sep 1981,35.62444
11-20 Sep 1981,32.30936
21-30 Sep 1981,22.44753
1-10 Oct 1981,23.80606
11-20 Oct 1981,3.720892
21-31 Oct 1981,3.712085
1-10 Nov 1981,6.374043
11-20 Nov 1981,3.461211
21-30 Nov 1981,4.494442
1-10 Dec 1981,1.402832
11-20 Dec 1981,1.086819
21-31 Dec 1981,0.9120332
1-10 Jan 1982,1.540721
11-20 Jan 1982,1.295376
21-31 Jan 1982,1.183098
1-10 Feb 1982,0.2130317
11-20 Feb 1982,0.1833785
21-28 Feb 1982,0.9430985
1-10 Mar 1982,11.84029
11-20 Mar 1982,6.182054
21-31 Mar 1982,3.721532
1-10 Apr 1982,9.46571
11-20 Apr 1982,8.272032
21-30 Apr 1982,14.04885
1-10 May 1982,17.7662
11-20 May 1982,15.17336
21-31 May 1982,10.10928
1-10 Jun 1982,6.125898
11-20 Jun 1982,26.85158
21-30 Jun 1982,7.462903
1-10 Jul 1982,42.80177
11-20 Jul 1982,51.55394
21-31 Jul 1982,129.7761
1-10 Aug 1982,80.54729
11-20 Aug 1982,143.2306
21-31 Aug 1982,106.2025
1-10 Sep 1982,38.08219
11-20 Sep 1982,10.53748
21-30 Sep 1982,27.33835
1-10 Oct 1982,14.40673
11-20 Oct 1982,6.57507
21-31 Oct 1982,2.88895
1-10 Nov 1982,2.265394
11-20 Nov 1982,2.867296
21-30 Nov 1982,2.631861
1-10 Dec 1982,1.421976
11-20 Dec 1982,0.855669
21-31 Dec 1982,0.9287286
1-10 Jan 1983,1.013631
11-20 Jan 1983,1.176008
21-31 Jan 1983,1.111482
1-10 Feb 1983,0.257603
11-20 Feb 1983,0.2118356
21-28 Feb 1983,0.7651333
1-10 Mar 1983,2.026436
11-20 Mar 1983,2.565287
21-31 Mar 1983,2.126215
1-10 Apr 1983,2.497582
11-20 Apr 1983,3.262761
21-30 Apr 1983,4.488814
1-10 May 1983,19.56298
11-20 May 1983,24.44862
21-31 May 1983,18.01252
1-10 Jun 1983,37.32719
11-20 Jun 1983,8.014757
21-30 Jun 1983,20.15822
1-10 Jul 1983,24.07147
11-20 Jul 1983,45.16777
21-31 Jul 1983,109.2451
1-10 Aug 1983,99.49781
11-20 Aug 1983,58.33128
21-31 Aug 1983,120.768
1-10 Sep 1983,30.94535
11-20 Sep 1983,38.47793
21-30 Sep 1983,13.54097
1-10 Oct 1983,3.56337
11-20 Oct 1983,3.412707
21-31 Oct 1983,3.210544
1-10 Nov 1983,3.006559
11-20 Nov 1983,4.66461
21-30 Nov 1983,3.266356
1-10 Dec 1983,1.343332
11-20 Dec 1983,0.7867463
21-31 Dec 1983,0.8679409
1-10 Jan 1984,1.080126
11-20 Jan 1984,1.151605
21-31 Jan 1984,1.121947
1-10 Feb 1984,0.1976528
11-20 Feb 1984,0.1799506
21-29 Feb 1984,0.6329147
1-10 Mar 1984,3.912984
11-20 Mar 1984,4.696692
21-31 Mar 1984,4.364782
1-10 Apr 1984,9.181651
11-20 Apr 1984,11.66952
21-30 Apr 1984,5.725205
1-10 May 1984,2.651577
11-20 May 1984,5.290118
21-31 May 1984,10.22406
1-10 Jun 1984,12.61949
11-20 Jun 1984,11.64505
21-30 Jun 1984,30.77712
1-10 Jul 1984,63.24512
11-20 Jul 1984,65.69244
