Time,NDVI
Jul 1981,0.2555081
Jul 1982,0.1639839
Jul 1983,0.1986855
Jul 1984,0.2332823
Jul 1985,0.312621
Jul 1986,0.3098145
Jul 1987,0.2600161
Jul 1988,0.1540887
Jul 1989,0.2918145
Jul 1990,0.3730726
Jul 1991,0.1631936
Jul 1992,0.3002661
Jul 1993,0.294879
Jul 1994,0.2667178
Jul 1995,0.318992
Jul 1996,0.398621
Jul 1997,0.3672581
Jul 1998,0.2338871
Jul 1999,0.2543548
Jul 2000,0.2510968
Jul 2001,0.3210968
Jul 2002,0.2311049
Jul 2003,0.2609355
Jul 2004,0.3099113
Jul 2005,0.3605323
Jul 2006,0.3042742
