Time,NDVI
Oct 1981,0.5299758
Oct 1982,0.4758065
Oct 1983,0.4857823
Oct 1984,0.3997984
Oct 1985,0.3525645
Oct 1986,0.3660161
Oct 1987,0.3910484
Oct 1988,0.3635484
Oct 1989,0.4391049
Oct 1990,0.3939597
Oct 1991,0.3448307
Oct 1992,0.4743952
Oct 1993,0.4085887
Oct 1994,0.6091694
Oct 1995,0.417121
Oct 1996,0.3917097
Oct 1997,0.4108629
Oct 1998,0.4556371
Oct 1999,0.4572742
Oct 2000,0.3542984
Oct 2001,0.43925
Oct 2002,0.4180161
Oct 2003,0.4502904
Oct 2004,0.4161855
Oct 2005,0.4005887
Oct 2006,0.4126694
