Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.3,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0151515151515152,0.0151515151515152,0,0.0151515151515152,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
6,0,0,1.11764705882353,0.476470588235294,0,0,0,0.641176470588235,0,0.476470588235294,0,0,0.641176470588235,0,0,0,0,0,0,0,16.2,0,0,0,0,0,21.8,0,0,0,0,0,0,0,0,0,0
7,0,0,29.4941176470588,5.35697478991596,0,0,0,24.1941176470588,0,0,0,4.26285714285714,0,60.3,0,0,0,0,0,0,0,0,23.1,26.6,0,0,0,0,24.9,0,0,0,0,0,0,0,0
8,6.13714285714285,0,13.0971428571428,30.2,6.96,0,30.2,0,23.1,0,67.3,0,23.1,0,33.6,23.1,0,0,0,0,0,0,58.3,0,0,0,26.6,40.7,21.4,0,0,35.4,0,24,0,0,21.4
9,0,0,31.0057142857143,23.1,0,0,51.3,0,0,0,0,7.90571428571428,0,111.1,0,0,33.7,23.1,23.1,60.3,0,0,0,0,60.3,0,46.3,0,0,28.4,0,0,0,0,0,0,0
10,8.94571428571429,0,14.5117647058823,20,14.5,23.4,12.5,10.7,53.5,6.2,32.1,8.51176470588235,17.4574789915966,37.3,34.6,0,0,110.2,5.3,21.2,0,49.9,0,17.4,20.1,18.9,13.6,18,9.8,12.5,7.2,4.9,0,4.9,0,23.1,14.7
