"","1","2","3"
"1981",7,30,75
"1982",16,34,75
"1983",20,25,75
"1984",23,16,66
"1985",11,25,66
"1986",57,50,75
"1987",6,27,68
"1988",22,36,75
"1989",40,37,75
"1990",13,38,75
"1991",44,50,75
"1992",12,28,66
"1993",17,25,75
"1994",47,44,75
"1995",16,15,61
"1996",54,29,75
"1997",60,50,75
"1998",30,50,75
"1999",17,36,75
"2000",9,32,75
"2001",43,43,75
"2002",8,21,71
"2003",31,50,75
"2004",25,25,50
"2005",19,43,75
"2006",29,50,75
"2007",56,44,75
"2008",39,37,75
"2009",16,35,75
"2010",9,25,75
"2011",30,41,75
"2012",35,50,75
"2013",47,50,69
"2014",16,41,75
"2015",18,26,66
"2016",32,43,75
"2017",20,38,75
"2018",64,42,75
"2019",60,40,75
"2020",32.6153846153846,40.5384615384615,75
