Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.635314324324324,0,0,0,0,0,0.0659627222222222,0.0659627222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.374658,0,0,0,0,0,0,0,0,0
2,0.126081,0,0.246933513513514,0,0,0,0,0.38339027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.668463,0,0,4.538916,0,0,0,0,0,0,0,0
3,0.00727862571428571,0,0.2547519,0.00727862571428571,0,0,0,0.132294459459459,0.00727862571428571,0,0,0,0,0,0,0,0,0,0,0,4.894895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.199381324324325,0,0,0,0,0,0,4.065619,3.31149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3.6938645,3.77086613888889,0,0,1.863159,0,3.77086613888889,3.6938645,0,0.327043513513514,0,0,0,0,0,0,0,0,0,2.959889,0,1.894729,0,0,0,0,0,0,0,0,0,0,0,17.469033,0,121.1003
6,0.7785947,7.785947,1.43016992007722,0.7785947,0.7785947,0,0.7785947,1.07942127142857,0.7785947,0,5.3538677,0.7785947,0.7785947,0,0.7785947,0.7785947,0.7785947,0,1.07942127142857,0.7785947,0.7785947,0,11.3075247,0.7785947,0.7785947,0,0.7785947,0.7785947,0.7785947,0,0.7785947,0.7785947,0.7785947,0,0.7785947,0.7785947,13.7562947
7,0,0,6.33357542857143,0,18.3810214285714,0,0,0.36110254054054,0,0,0,0,0,1.675434,0,0.382720428571429,0,0,0,22.03188,0,0,0,4.544513,0,0,3.88816,0,0,0,0,12.683542,0,0,0,0,0
8,9.071803,11.08296,4.62517532432433,7.529829,1.30645783783784,0,38.06229,8.397377,0,128.1723731,0,0,0,0,10.565073,3.72313073243243,0,0,9.298419,0,52.28361,5.355712,24.456139,20.47664,0,0,9.473846,11.47136,32.896147,0,30.61346,16.837316,62.871064,128.463628,0,0,15.84316
9,0,0,0.543621166666667,0,0,1.30731278378378,28.61283,3.49431,0,0,0.543621166666667,0,5.265362,40.38672,0,13.67874,0,0,0,38.282963,0,0,0,0,4.284784,0,22.146813,0,0,23.660658,0,0,11.329914,0,0,0,17.983528
10,1.78603594444444,0,0.178231297297297,0.145407986111111,0,5.9352305,0.763478200450451,1.80266537837838,0,0,23.858224,0.168562756756757,0.469176416666667,0,10.95507,0,0,17.528322,0,7.417961,0,9.005924,0,64.647844,52.80844,12.40201,0,0,1.294444,0,0,0,0,3.825456,0,0,4.399901
11,28.533052,0,0,70.27708,0,0,17.6975273333333,0,0,5.282838,1.11765705555556,15.8354,17.672532,7.634889,0,0.281323277777778,5.034492,15.089898,0,10.31441,0,8.621682,21.7438544166667,21.264459,0,0,0,15.595663,0,7.691697,9.665078,0,0,18.15313,0,0,2.612462
12,14.1252921521475,0,9.22017973151261,1.052566,2.53953925,0,1.68279904579832,13.519697,0,5.830531,36.368907,0,6.71543,5.2088,0,0,0,7.264343,0,0,1.891823,0,28.760694,0.6537507,2.615572,37.84464,0,0,0,0,0,7.953119,0,2.238648,15.599983,0,39.43521
