T2,MODIS HAIN ET
Jul 2000,8.6
Jul 2001,13.2
Jul 2002,3.3
Jul 2003,31.2
Jul 2004,10.0
Jul 2005,38.1
Jul 2006,29.9
Jul 2007,59.9
Jul 2008,49.6
Jul 2009,31.5
Jul 2010,51.6
Jul 2011,20.0
Jul 2012,44.5
Jul 2013,6.8
Jul 2014,30.3
