Time,NDVI
Oct 1981,0.6138871
Oct 1982,0.6712097
Oct 1983,0.4869516
Oct 1984,0.3955806
Oct 1985,0.5957581
Oct 1986,0.5022097
Oct 1987,0.5110968
Oct 1988,0.5595
Oct 1989,0.5328871
Oct 1990,0.5954355
Oct 1991,0.4694839
Oct 1992,0.6271129
Oct 1993,0.5076452
Oct 1994,0.6489677
Oct 1995,0.556742
Oct 1996,0.4607903
Oct 1997,0.5292581
Oct 1998,0.5816452
Oct 1999,0.6092097
Oct 2000,0.5801613
Oct 2001,0.6237581
Oct 2002,0.5691613
Oct 2003,0.5978549
Oct 2004,0.5277742
Oct 2005,0.5808065
Oct 2006,0.5987097
