Time,NDVI
Jul 1981,0.4617258
Jul 1982,0.2214194
Jul 1983,0.4077742
Jul 1984,0.4012258
Jul 1985,0.4539839
Jul 1986,0.5669033
Jul 1987,0.2453549
Jul 1988,0.2570484
Jul 1989,0.3784355
Jul 1990,0.5573549
Jul 1991,0.448242
Jul 1992,0.3264839
Jul 1993,0.3639194
Jul 1994,0.4444839
Jul 1995,0.4231129
Jul 1996,0.4896936
Jul 1997,0.6136774
Jul 1998,0.3141291
Jul 1999,0.4256452
Jul 2000,0.4462258
Jul 2001,0.5348226
Jul 2002,0.3607097
Jul 2003,0.4585968
Jul 2004,0.4723065
Jul 2005,0.502871
Jul 2006,0.3995807
